name1,name2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2,degree1,degree2
kapilreddy,mrdoob,37,0,1,0,0.76,0.0,0.02,0.0,14,1,1.0,0.946,4,5550
mrdoob,pyrotechnick,6,1,0,0,0.43,0.07,0.0,0.0,9,1,0.946,0.941,5550,8
kapilreddy,pyrotechnick,6,1,0,0,0.43,0.07,0.0,0.0,9,1,1.0,0.941,4,8
Mugen87,pyrotechnick,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.92,0.941,3513,8
mrdoob,shravanimmy,1,0,1,0,0.14,0.0,0.14,0.0,8,1,0.946,1.0,5550,4
kapilreddy,shravanimmy,1,0,1,0,0.14,0.0,0.14,0.0,8,1,1.0,1.0,4,4
pyrotechnick,shravanimmy,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.941,1.0,8,4
Mugen87,shravanimmy,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.92,1.0,3513,4
mrdoob,Mugen87,6,0,0,0,0.86,0.0,0.0,0.0,8,1,0.946,0.92,5550,3513
kapilreddy,Mugen87,6,0,0,0,0.86,0.0,0.0,0.0,8,1,1.0,0.92,4,3513
gero3,mrdoob,16,0,0,0,0.67,0.0,0.0,0.0,10,1,0.86,0.946,195,5550
alteredq,mrdoob,2,2,0,2,0.17,0.17,0.0,0.17,8,1,0.775,0.946,148,5550
fabricasapiens,mrdoob,9,1,1,0,0.5,0.06,0.06,0.0,9,1,1.0,0.946,7,5550
mrdoob,pyrotechnick,54,2,2,0,0.6,0.02,0.02,0.0,21,1,0.946,0.941,5550,8
gero3,pyrotechnick,52,0,0,0,0.87,0.0,0.0,0.0,19,1,0.86,0.941,195,8
alteredq,pyrotechnick,0,4,0,0,0.0,0.13,0.0,0.0,17,1,0.775,0.941,148,8
fabricasapiens,pyrotechnick,28,0,2,0,0.62,0.0,0.04,0.0,18,1,1.0,0.941,7,8
alteredq,gero3,0,0,0,0,0.0,0.0,0.0,0.0,6,1,0.775,0.86,148,195
fabricasapiens,gero3,8,0,0,0,0.67,0.0,0.0,0.0,7,1,1.0,0.86,7,195
alteredq,fabricasapiens,0,2,0,0,0.0,0.33,0.0,0.0,5,1,0.775,1.0,148,7
fabricasapiens,WaZz2,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0,7,3
omarojo,WaZz2,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0,3,3
lisajamhoury,WaZz2,1,0,1,0,0.33,0.0,0.33,0.0,4,1,1.0,1.0,3,3
fabricasapiens,omarojo,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,7,3
lisajamhoury,omarojo,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,3,3
fabricasapiens,lisajamhoury,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,7,3
felixturner,mrdoob,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,0.946,18,5550
martindsq,mrdoob,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,0.946,6,5550
agnivade,mrdoob,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,0.946,8,5550
Jairolaya12x,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,0.946,6,5550
mrdoob,rdad,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.946,1.0,5550,12
felixturner,rdad,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0,18,12
martindsq,rdad,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,6,12
agnivade,rdad,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0,8,12
Jairolaya12x,rdad,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0,6,12
agnivade,felixturner,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0,8,18
felixturner,martindsq,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0,18,6
agnivade,martindsq,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0,8,6
Jairolaya12x,martindsq,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,6,6
felixturner,Jairolaya12x,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0,18,6
agnivade,Jairolaya12x,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0,8,6
mrdoob,TylerJGabb,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.946,1.0,5550,6
rdad,TylerJGabb,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,12,6
felixturner,TylerJGabb,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0,18,6
martindsq,TylerJGabb,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,6,6
agnivade,TylerJGabb,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0,8,6
Jairolaya12x,TylerJGabb,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,6,6
alteredq,anilshanbhag,5,0,0,0,0.62,0.0,0.0,0.0,9,1,0.775,1.0,148,6
anilshanbhag,mrdoob,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,0.946,6,5550
jsermeno,mrdoob,20,0,0,0,1.0,0.0,0.0,0.0,9,1,1.0,0.946,6,5550
alteredq,mrdoob,20,0,0,0,0.62,0.0,0.0,0.0,12,1,0.775,0.946,148,5550
danbri,mrdoob,12,0,0,0,0.5,0.0,0.0,0.0,10,1,0.833,0.946,6,5550
anilshanbhag,jsermeno,5,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0,6,6
alteredq,jsermeno,25,0,0,0,0.62,0.0,0.0,0.0,13,1,0.775,1.0,148,6
danbri,jsermeno,15,0,0,0,0.5,0.0,0.0,0.0,11,1,0.833,1.0,6,6
anilshanbhag,rdad,4,0,0,0,0.8,0.0,0.0,0.0,6,1,1.0,1.0,6,12
mrdoob,rdad,16,0,0,0,0.8,0.0,0.0,0.0,9,1,0.946,1.0,5550,12
jsermeno,rdad,20,0,0,0,0.8,0.0,0.0,0.0,10,1,1.0,1.0,6,12
alteredq,rdad,20,3,0,0,0.5,0.07,0.0,0.0,13,1,0.775,1.0,148,12
danbri,rdad,14,1,2,0,0.47,0.03,0.07,0.0,11,1,0.833,1.0,6,12
oosmoxiecode,rdad,0,1,0,0,0.0,0.2,0.0,0.0,6,1,0.0,1.0,6,12
anilshanbhag,danbri,3,0,0,0,0.5,0.0,0.0,0.0,7,1,1.0,0.833,6,6
alteredq,danbri,18,6,0,3,0.38,0.12,0.0,0.06,14,1,0.775,0.833,148,6
anilshanbhag,oosmoxiecode,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0,6,6
mrdoob,oosmoxiecode,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.946,0.0,5550,6
jsermeno,oosmoxiecode,0,0,0,0,0.0,0.0,0.0,0.0,6,1,1.0,0.0,6,6
alteredq,oosmoxiecode,3,0,0,3,0.38,0.0,0.0,0.38,9,1,0.775,0.0,148,6
danbri,oosmoxiecode,1,2,0,1,0.17,0.33,0.0,0.17,7,1,0.833,0.0,6,6
bagg,mrdoob,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.946,3,5550
inear,mrdoob,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.733,0.946,31,5550
halay08,mrdoob,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.946,3,5550
bagg,inear,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.733,3,31
halay08,inear,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.733,3,31
bagg,halay08,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,3,3
alteredq,remoe,7,0,0,2,0.5,0.0,0.0,0.14,9,1,0.775,0.714,148,8
mrdoob,remoe,21,0,0,6,0.5,0.0,0.0,0.14,13,1,0.946,0.714,5550,8
crobi,remoe,19,0,0,4,0.54,0.0,0.0,0.11,12,1,0.733,0.714,63,8
bhouston,remoe,7,0,0,2,0.5,0.0,0.0,0.14,9,1,0.797,0.714,600,8
andrevenancio,remoe,5,0,0,0,0.71,0.0,0.0,0.0,8,1,1.0,0.714,8,8
formigone,remoe,12,0,0,2,0.57,0.0,0.0,0.1,10,1,0.667,0.714,8,8
alteredq,mrdoob,6,0,0,3,0.5,0.0,0.0,0.25,8,1,0.775,0.946,148,5550
crobi,mrdoob,15,0,0,6,0.5,0.0,0.0,0.2,11,1,0.733,0.946,63,5550
bhouston,mrdoob,6,0,0,3,0.5,0.0,0.0,0.25,8,1,0.797,0.946,600,5550
andrevenancio,mrdoob,3,0,0,0,0.5,0.0,0.0,0.0,7,1,1.0,0.946,8,5550
formigone,mrdoob,9,0,0,3,0.5,0.0,0.0,0.17,9,1,0.667,0.946,8,5550
alteredq,yuriy-kornieiev,1,1,0,0,0.25,0.25,0.0,0.0,4,1,0.775,1.0,148,8
remoe,yuriy-kornieiev,5,2,0,0,0.36,0.14,0.0,0.0,9,1,0.714,1.0,8,8
mrdoob,yuriy-kornieiev,3,3,0,0,0.25,0.25,0.0,0.0,8,1,0.946,1.0,5550,8
crobi,yuriy-kornieiev,3,2,0,0,0.3,0.2,0.0,0.0,7,1,0.733,1.0,63,8
bhouston,yuriy-kornieiev,1,1,0,0,0.25,0.25,0.0,0.0,4,1,0.797,1.0,600,8
andrevenancio,yuriy-kornieiev,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0,8,8
taoeffect,yuriy-kornieiev,1,1,0,0,0.25,0.25,0.0,0.0,4,1,0.5,1.0,8,8
formigone,yuriy-kornieiev,2,1,0,0,0.33,0.17,0.0,0.0,5,1,0.667,1.0,8,8
alteredq,crobi,5,0,0,2,0.5,0.0,0.0,0.2,7,1,0.775,0.733,148,63
bhouston,crobi,5,0,0,2,0.5,0.0,0.0,0.2,7,1,0.797,0.733,600,63
andrevenancio,crobi,3,0,0,0,0.6,0.0,0.0,0.0,6,1,1.0,0.733,8,63
alteredq,bhouston,2,0,0,1,0.5,0.0,0.0,0.25,4,1,0.775,0.797,148,600
andrevenancio,bhouston,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.797,8,600
alteredq,andrevenancio,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.775,1.0,148,8
alteredq,taoeffect,2,0,0,1,0.5,0.0,0.0,0.25,4,1,0.775,0.5,148,8
remoe,taoeffect,7,0,0,2,0.5,0.0,0.0,0.14,9,1,0.714,0.5,8,8
mrdoob,taoeffect,6,0,0,3,0.5,0.0,0.0,0.25,8,1,0.946,0.5,5550,8
crobi,taoeffect,5,0,0,2,0.5,0.0,0.0,0.2,7,1,0.733,0.5,63,8
bhouston,taoeffect,2,0,0,1,0.5,0.0,0.0,0.25,4,1,0.797,0.5,600,8
andrevenancio,taoeffect,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5,8,8
formigone,taoeffect,3,0,0,1,0.5,0.0,0.0,0.17,5,1,0.667,0.5,8,8
alteredq,formigone,3,0,0,1,0.5,0.0,0.0,0.17,5,1,0.775,0.667,148,8
crobi,formigone,8,0,0,2,0.53,0.0,0.0,0.13,8,1,0.733,0.667,63,8
bhouston,formigone,3,0,0,1,0.5,0.0,0.0,0.17,5,1,0.797,0.667,600,8
andrevenancio,formigone,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.667,8,8
alteredq,zz85,11,24,8,0,0.2,0.44,0.15,0.0,16,1,0.775,0.829,148,189
mrdoob,zz85,3,0,0,0,0.27,0.0,0.0,0.0,12,1,0.946,0.829,5550,189
alteredq,mrdoob,1,0,0,0,0.2,0.0,0.0,0.0,6,1,0.775,0.946,148,5550
merbin2012,mrdoob,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.946,3,5550
mrdoob,savalin,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.946,1.0,5550,3
merbin2012,savalin,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,3,3
mrdoob,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.946,0.878,5550,2704
savalin,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.878,3,2704
merbin2012,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.878,3,2704
KrisKringle,mrdoob,2,1,1,0,0.33,0.17,0.17,0.0,5,1,0.667,0.946,3,5550
mrdoob,poudro,5,0,3,0,0.5,0.0,0.3,0.0,7,1,0.946,1.0,5550,3
KrisKringle,poudro,5,3,3,0,0.33,0.2,0.2,0.0,8,1,0.667,1.0,3,3
Mugen87,poudro,3,0,3,0,0.6,0.0,0.6,0.0,6,1,0.92,1.0,3513,3
mrdoob,Mugen87,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.946,0.92,5550,3513
KrisKringle,Mugen87,1,1,1,0,0.33,0.33,0.33,0.0,4,1,0.667,0.92,3,3513
gengshenghong,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.946,2,5550
jrodriguesimg,mrdoob,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.946,2,5550
gengshenghong,jrodriguesimg,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,2,2
alteredq,ghost,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.775,0.796,148,119
alteredq,YouYue123,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.775,1.0,148,2
ghost,YouYue123,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.796,1.0,119,2
Anima-t3d,draivin,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.667,1.0,3,3
draivin,mrdoob,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.946,3,5550
Anima-t3d,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.667,0.946,3,5550
itsazzad,mrdoob,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,0.946,3,5550
draivin,itsazzad,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0,3,3
Anima-t3d,itsazzad,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.667,1.0,3,3
Jakobud,mrdoob,21,5,1,4,0.4,0.1,0.02,0.08,17,1,0.75,0.946,4,5550
gero3,mrdoob,8,0,0,0,0.62,0.0,0.0,0.0,14,1,0.86,0.946,195,5550
alteredq,mrdoob,60,1,0,4,0.58,0.01,0.0,0.04,21,1,0.775,0.946,148,5550
gero3,Jakobud,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.86,0.75,195,4
alteredq,Jakobud,15,1,0,1,0.47,0.03,0.0,0.03,12,1,0.775,0.75,148,4
alteredq,gero3,7,0,0,0,0.88,0.0,0.0,0.0,9,1,0.775,0.86,148,195
mrdoob,zz85,21,5,1,4,0.4,0.1,0.02,0.08,17,1,0.946,0.829,5550,189
Jakobud,zz85,6,2,1,1,0.38,0.12,0.06,0.06,8,1,0.75,0.829,4,189
gero3,zz85,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.86,0.829,195,189
alteredq,zz85,15,1,0,1,0.47,0.03,0.0,0.03,12,1,0.775,0.829,148,189
gbmhunter,mrdoob,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,0.946,6,5550
mrdoob,ralfnap,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.946,0.571,5550,7
gbmhunter,ralfnap,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.571,6,7
mrdoob,romsson,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.946,1.0,5550,6
ralfnap,romsson,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.571,1.0,7,6
gbmhunter,romsson,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,6,6
RKonx,romsson,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,6,6
mrdoob,towerrounder,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.946,1.0,5550,6
ralfnap,towerrounder,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.571,1.0,7,6
romsson,towerrounder,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,6,6
gbmhunter,towerrounder,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,6,6
RKonx,towerrounder,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,6,6
mrdoob,trusktr,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.946,0.819,5550,107
ralfnap,trusktr,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.571,0.819,7,107
romsson,trusktr,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.819,6,107
towerrounder,trusktr,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.819,6,107
gbmhunter,trusktr,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.819,6,107
RKonx,trusktr,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.819,6,107
mrdoob,RKonx,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.946,1.0,5550,6
ralfnap,RKonx,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.571,1.0,7,6
gbmhunter,RKonx,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,6,6
disolovyov,mrdoob,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,0.946,4,5550
alteredq,mrdoob,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.775,0.946,148,5550
alteredq,disolovyov,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.775,1.0,148,4
mrdoob,yousefamar,6,0,0,0,1.0,0.0,0.0,0.0,5,1,0.946,0.667,5550,8
disolovyov,yousefamar,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.667,4,8
alteredq,yousefamar,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.775,0.667,148,8
Mugen87,yousefamar,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.92,0.667,3513,8
mrdoob,Mugen87,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.946,0.92,5550,3513
disolovyov,Mugen87,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.92,4,3513
alteredq,Mugen87,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.775,0.92,148,3513
mrdoob,ralfnap,4,2,4,0,0.1,0.05,0.1,0.0,13,1,0.946,0.571,5550,7
alteredq,Pitel,12,0,0,0,0.75,0.0,0.0,0.0,8,1,0.775,0.75,148,2
billsecond,Pitel,0,1,0,0,0.0,0.25,0.0,0.0,5,1,1.0,0.75,2,2
alteredq,billsecond,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.775,1.0,148,2
danielribeiro,mrdoob,2,0,0,0,0.33,0.0,0.0,0.0,5,1,0.8,0.946,29,5550
alteredq,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.775,0.946,148,5550
duhaime,mrdoob,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.9,0.946,25,5550
alteredq,danielribeiro,1,1,0,1,0.33,0.33,0.0,0.33,4,1,0.775,0.8,148,29
danielribeiro,duhaime,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.8,0.9,29,25
alteredq,duhaime,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.775,0.9,148,25
mrdoob,trusktr,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.946,0.819,5550,107
danielribeiro,trusktr,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.8,0.819,29,107
alteredq,trusktr,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.775,0.819,148,107
duhaime,trusktr,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.9,0.819,25,107
ghost,mrdoob,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.796,0.946,119,5550
dyh333,mrdoob,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.946,4,5550
MC41Games,mrdoob,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.946,4,5550
mrdoob,namiwang,0,1,0,0,0.0,0.33,0.0,0.0,4,1,0.946,1.0,5550,4
ghost,namiwang,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.796,1.0,119,4
dyh333,namiwang,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,4,4
MC41Games,namiwang,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,4,4
dyh333,ghost,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.796,4,119
ghost,MC41Games,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.796,1.0,119,4
dyh333,MC41Games,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,4,4
darve,mrdoob,2,0,2,0,1.0,0.0,1.0,0.0,3,1,1.0,0.946,5,5550
mrdoob,zz85,2,0,2,0,0.33,0.0,0.33,0.0,5,1,0.946,0.829,5550,189
ymmd,zz85,2,0,2,0,0.33,0.0,0.33,0.0,5,1,1.0,0.829,5,189
scotmos,zz85,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.829,5,189
WestLangley,zz85,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.878,0.829,2704,189
darve,zz85,1,0,1,0,0.33,0.0,0.33,0.0,4,1,1.0,0.829,5,189
mrdoob,ymmd,4,0,4,0,1.0,0.0,1.0,0.0,4,1,0.946,1.0,5550,5
scotmos,ymmd,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0,5,5
WestLangley,ymmd,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.878,1.0,2704,5
darve,ymmd,2,0,2,0,1.0,0.0,1.0,0.0,3,1,1.0,1.0,5,5
mrdoob,scotmos,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.946,1.0,5550,5
darve,scotmos,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,5,5
mrdoob,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.946,0.878,5550,2704
scotmos,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.878,5,2704
darve,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.878,5,2704
alteredq,vance,3,1,0,1,0.38,0.12,0.0,0.12,6,1,0.775,0.75,148,3
drsagitn,vance,2,2,2,0,0.25,0.25,0.25,0.0,6,1,0.923,0.75,7,3
nardove,vance,2,0,0,0,0.5,0.0,0.0,0.0,5,1,1.0,0.75,3,3
alteredq,drsagitn,0,2,0,0,0.0,0.5,0.0,0.0,4,1,0.775,0.923,148,7
alteredq,nardove,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.775,1.0,148,3
drsagitn,nardove,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.923,1.0,7,3
danielribeiro,mrdoob,4,1,0,0,0.44,0.11,0.0,0.0,6,1,0.8,0.946,29,5550
jotinha,mrdoob,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.946,3,5550
kevanstannard,mrdoob,0,1,0,0,0.0,0.33,0.0,0.0,4,1,0.5,0.946,6,5550
danielribeiro,jotinha,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.8,1.0,29,3
danielribeiro,kevanstannard,1,0,0,1,0.33,0.0,0.0,0.33,4,1,0.8,0.5,29,6
jotinha,kevanstannard,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.5,3,6
gixo,jasongrout,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0,4,4
duhaime,jasongrout,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.9,1.0,25,4
duhaime,gixo,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.9,1.0,25,4
jasongrout,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.878,4,2704
gixo,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,0.878,4,2704
nriss,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.878,4,2704
duhaime,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.9,0.878,25,2704
jasongrout,nriss,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,4,4
gixo,nriss,2,0,2,0,1.0,0.0,1.0,0.0,3,1,1.0,1.0,4,4
duhaime,nriss,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.9,1.0,25,4
alteredq,maurrubio,6,0,0,0,0.4,0.0,0.0,0.0,8,1,0.775,1.0,148,2
dylnmc,maurrubio,2,0,0,0,0.4,0.0,0.0,0.0,6,1,0.5,1.0,4,2
alteredq,dylnmc,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.775,0.5,148,4
alteredq,drsagitn,8,1,8,0,0.73,0.09,0.73,0.0,12,1,0.775,0.923,148,7
drsagitn,mrdoob,21,8,0,1,0.17,0.07,0.0,0.01,22,1,0.923,0.946,7,5550
alteredq,mrdoob,0,1,0,0,0.0,0.09,0.0,0.0,12,1,0.775,0.946,148,5550
Knagis,mrdoob,10,0,0,0,0.91,0.0,0.0,0.0,12,1,1.0,0.946,4,5550
drsagitn,Knagis,2,0,0,0,0.18,0.0,0.0,0.0,12,1,0.923,1.0,7,4
alteredq,Knagis,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.775,1.0,148,4
drsagitn,tonyabra,2,0,0,0,0.18,0.0,0.0,0.0,12,1,0.923,1.0,7,4
mrdoob,tonyabra,10,0,0,0,0.91,0.0,0.0,0.0,12,1,0.946,1.0,5550,4
alteredq,tonyabra,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.775,1.0,148,4
Knagis,tonyabra,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,4,4
flyingdeath,mrdoob,23,7,3,2,0.38,0.12,0.05,0.03,16,1,0.9,0.946,2,5550
mrdoob,wcoebergh,1,2,1,0,0.17,0.33,0.17,0.0,7,1,0.946,1.0,5550,4
flyingdeath,wcoebergh,3,1,3,0,0.3,0.1,0.3,0.0,11,1,0.9,1.0,2,4
mrdoob,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.946,0.878,5550,2704
nebeleh,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.878,5,2704
gero3,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.86,0.878,195,2704
vgheorghiu,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.878,5,2704
donmccurdy,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.833,0.878,1152,2704
gero3,mrdoob,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.86,0.946,195,5550
donmccurdy,mrdoob,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.833,0.946,1152,5550
mrdoob,nebeleh,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.946,1.0,5550,5
gero3,nebeleh,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.86,1.0,195,5
donmccurdy,nebeleh,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.833,1.0,1152,5
donmccurdy,gero3,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.833,0.86,1152,195
mrdoob,vgheorghiu,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.946,1.0,5550,5
nebeleh,vgheorghiu,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0,5,5
