name1,name2,year_week,issue_num,p1,p2
"brianchirls","gero3","201617","6379","2","2"
"borismus","brianpeiris","201515","6380","2","2222211"
"brianpeiris","caseyyee","201515","6380","2222211","22"
"borismus","caseyyee","201515","6380","2","22"
"brianpeiris","mrdoob","201515","6380","2222211","1"
"borismus","mrdoob","201515","6380","2","1"
"caseyyee","mrdoob","201515","6380","22","1"
"mrdoob","rmarques-realstatus","201516","6396","2","1"
"mrdoob","WestLangley","201516","6397","2","2"
"WestLangley","zwcloud","20181","6397","2","2"
"benaadams","WestLangley","201517","6433","21","22"
"mrdoob","WestLangley","201517","6433","1","22"
"benaadams","mrdoob","201517","6433","21","1"
"mrdoob","RemusMar","201517","6443","21","22"
"benaadams","erich666","201517","6446","2","1"
"bhouston","erich666","201517","6446","2","1"
"daoshengmu","erich666","201517","6446","02","1"
"erich666","Usnul","201517","6446","1","2"
"benaadams","Usnul","201517","6446","2","2"
"bhouston","Usnul","201517","6446","2","2"
"mrdoob","Usnul","201517","6446","1","2"
"daoshengmu","Usnul","201517","6446","02","2"
"benaadams","bhouston","201517","6446","2","2"
"erich666","mrdoob","201517","6446","1","1"
"benaadams","mrdoob","201517","6446","2","1"
"bhouston","mrdoob","201517","6446","2","1"
"daoshengmu","mrdoob","201517","6446","02","1"
"benaadams","daoshengmu","201517","6446","2","02"
"bhouston","daoshengmu","201517","6446","2","02"
"benaadams","bhouston","201518","6446","2","222222221"
"bhouston","erich666","201518","6446","222222221","220"
"daoshengmu","erich666","201518","6446","1","220"
"crobi","erich666","201518","6446","2","220"
"benaadams","erich666","201518","6446","2","220"
"bhouston","daoshengmu","201518","6446","222222221","1"
"crobi","daoshengmu","201518","6446","2","1"
"benaadams","daoshengmu","201518","6446","2","1"
"bhouston","crobi","201518","6446","222222221","2"
"benaadams","crobi","201518","6446","2","2"
"mrdoob","WestLangley","201517","6448","2","2"
"gero3","mrdoob","201518","6448","22","022"
"gero3","WestLangley","201518","6448","22","220"
"mrdoob","WestLangley","201518","6448","022","220"
"RemusMar","WestLangley","201518","6448","2","220"
"gero3","RemusMar","201518","6448","22","2"
"mrdoob","RemusMar","201518","6448","022","2"
"mrdoob","WestLangley","201529","6448","202222","2022"
"RemusMar","WestLangley","201529","6448","2","2022"
"gero3","WestLangley","201529","6448","2202","2022"
"gero3","mrdoob","201529","6448","2202","202222"
"mrdoob","RemusMar","201529","6448","202222","2"
"gero3","RemusMar","201529","6448","2202","2"
"jspdown","WestLangley","201518","6465","22","22"
"mrdoob","WestLangley","201518","6465","2","22"
"jspdown","mrdoob","201518","6465","22","2"
"almeidais","jspdown","201633","6465","2","0"
"mrdoob","s5g","201828","6465","2","2"
"gero3","mrdoob","201518","6469","2","11"
"hekto","mrdoob","201553","6480","2","0"
"camoconnell","usefulthink","201636","6480","1","0"
"getzelone","RemusMar","201518","6489","11","12"
"AlexeyGapon","RemusMar","201520","6489","222","22"
"dubejf","mrdoob","201519","6513","0","2"
"dubejf","WestLangley","201519","6513","0","2"
"mrdoob","WestLangley","201519","6513","2","2"
"dubejf","playerro","201520","6513","2","0"
"dubejf","playerro","201522","6513","22","02"
"bhouston","saadfaisal","201519","6520","2","2"
"mrdoob","saadfaisal","201519","6520","2","2"
"bhouston","mrdoob","201519","6520","2","2"
"benaadams","saadfaisal","201520","6520","2","02"
"saadfaisal","WestLangley","201520","6520","02","2"
"benaadams","WestLangley","201520","6520","2","2"
"RemusMar","WestLangley","201520","6548","022","21"
"hotohoto","WestLangley","201520","6548","1","21"
"hotohoto","RemusMar","201520","6548","1","022"
"jperezmedina","mrdoob","201520","6549","2","2"
"mrdoob","Usnul","201520","6549","2","2"
"jperezmedina","Usnul","201520","6549","2","2"
"j3zusla","titansoftime","201520","6554","10","2"
"repsac","titansoftime","201520","6554","0","2"
"mrdoob","titansoftime","201520","6554","0","2"
"j3zusla","repsac","201520","6554","10","0"
"mrdoob","repsac","201520","6554","0","0"
"j3zusla","mrdoob","201520","6554","10","0"
"drcmda","mathdoodle","201524","6603","0","00"
"jonnenauha","mathdoodle","201524","6603","2","00"
"drcmda","jonnenauha","201524","6603","0","2"
"bhouston","mrdoob","201522","6609","2","1"
"Usnul","WestLangley","201522","6610","2","2"
"antont","tiansijie","201523","6610","2","12"
"benaadams","tiansijie","201523","6610","2","12"
"tiansijie","WestLangley","201523","6610","12","1"
"antont","WestLangley","201523","6610","2","1"
"benaadams","WestLangley","201523","6610","2","1"
"antont","benaadams","201523","6610","2","2"
"Mugen87","WestLangley","20186","6610","0","2"
"Lu-Do","MichaelHazani","201526","6613","20","001"
"rakrockon","weiserhei","201523","6647","2","2"
"MasterJames","mrdoob","201525","6683","2","2"
"makc","WestLangley","201524","6684","202","2"
"RemusMar","WestLangley","201524","6684","202","2"
"makc","RemusMar","201524","6684","202","202"
"LuYaojing","MasterJames","201525","6692","2220","10112"
"MasterJames","yomotsu","201525","6692","10112","2"
"LuYaojing","yomotsu","201525","6692","2220","2"
"mrdoob","yomotsu","201525","6692","2","2"
"MasterJames","zz85","201525","6692","10112","2"
"LuYaojing","zz85","201525","6692","2220","2"
"yomotsu","zz85","201525","6692","2","2"
"mrdoob","zz85","201525","6692","2","2"
"MasterJames","mrdoob","201525","6692","10112","2"
"LuYaojing","mrdoob","201525","6692","2220","2"
"LuYaojing","mrdoob","201617","6692","2","1"
"CypD","mrdoob","201525","6693","0","11"
"mrdoob","nn4e","201525","6693","11","2"
"CypD","nn4e","201525","6693","0","2"
"dimecho","WestLangley","201525","6706","2","2"
"mrdoob","rustinlee","201525","6711","1","1"
"dubejf","mrdoob","201530","6729","0","2"
"dimecho","repsac","201526","6731","22","220"
"flow-c","repsac","201526","6731","11","220"
"dimecho","WestLangley","201526","6731","22","2"
"repsac","WestLangley","201526","6731","220","2"
"flow-c","WestLangley","201526","6731","11","2"
"dimecho","flow-c","201526","6731","22","11"
"dimecho","manthrax","201652","6731","2","2"
"beiller","titansoftime","201527","6751","2122","22"
"repsac","titansoftime","201527","6751","0","22"
"beiller","repsac","201527","6751","2122","0"
"unreturnable","WestLangley","201527","6773","0","22"
"makc","WestLangley","201527","6773","2","22"
"makc","unreturnable","201527","6773","2","0"
"WestLangley","zz85","201530","6773","2","2"
"bag-man","mrdoob","201648","6773","21","2"
"arodic","mrdoob","201528","6813","2","2"
"arodic","rfm1201","201528","6813","2","2"
"mrdoob","rfm1201","201528","6813","2","2"
"arodic","Mugen87","201822","6813","2","2"
"Astrak","RemusMar","201528","6814","0202","02222"
"arodic","RemusMar","201528","6814","2","02222"
"mrdoob","RemusMar","201528","6814","1","02222"
"arodic","Astrak","201528","6814","2","0202"
"Astrak","mrdoob","201528","6814","0202","1"
"arodic","mrdoob","201528","6814","2","1"
"mrdoob","rohan-deshpande","201742","6814","2","122"
"rohan-deshpande","WestLangley","201742","6814","122","22"
"mrdoob","WestLangley","201742","6814","2","22"
"mrdoob","tormozok","201529","6829","2","1"
"hxnan","mrdoob","201529","6840","22122","2222"
"mrdoob","tschw","201529","6840","2222","221"
"hxnan","tschw","201529","6840","22122","221"
"tiansijie","tschw","201529","6840","2","221"
"mrdoob","tiansijie","201529","6840","2222","2"
"hxnan","tiansijie","201529","6840","22122","2"
"mrdoob","WestLangley","201529","6840","2222","2"
"tschw","WestLangley","201529","6840","221","2"
"hxnan","WestLangley","201529","6840","22122","2"
"tiansijie","WestLangley","201529","6840","2","2"
"dubejf","mrdoob","201529","6845","2","1"
"hemantchhabra","WestLangley","201529","6856","1","22"
"gero3","mrdoob","201529","6858","2","1"
"mrdoob","WestLangley","201529","6858","1","20"
"gero3","WestLangley","201529","6858","2","20"
"benaadams","gero3","201529","6859","21","21"
"benaadams","mrdoob","201529","6859","21","211"
"gero3","mrdoob","201529","6859","21","211"
"benaadams","titansoftime","201529","6860","22","21"
"mrdoob","titansoftime","201529","6860","1","21"
"benaadams","mrdoob","201529","6860","22","1"
"gero3","mrdoob","201529","6862","2","2"
"dubejf","mrdoob","201530","6862","21","12"
"mrdoob","WestLangley","201529","6863","22","21"
"gero3","WestLangley","201529","6863","22","21"
"gero3","mrdoob","201529","6863","22","22"
"gero3","WestLangley","201530","6863","2222","2"
"mrdoob","WestLangley","201530","6863","22211","2"
"gero3","mrdoob","201530","6863","2222","22211"
"makc","Usnul","201530","6866","2","1"
"mrdoob","Usnul","201530","6866","2","1"
"makc","mrdoob","201530","6866","2","2"
"matrix3d","mrdoob","201529","6870","22","2"
"makc","mrdoob","201531","6911","22","2"
"dubejf","mrdoob","201531","6911","2","2"
"dubejf","makc","201531","6911","2","22"
"donmccurdy","makc","201848","6911","2","22"
"donmccurdy","Mugen87","201848","6911","2","22"
"makc","Mugen87","201848","6911","22","22"
"mrdoob","WestLangley","201531","6927","220","222"
"WestLangley","ZifRoot","201531","6927","222","2"
"mrdoob","ZifRoot","201531","6927","220","2"
"dubejf","makc","201532","6927","0","22"
"mrdoob","RemusMar","201533","6978","0","12"
"dubejf","RemusMar","201533","6978","2","12"
"RemusMar","tormozok","201533","6978","12","2202"
"mrdoob","tormozok","201533","6978","0","2202"
"dubejf","tormozok","201533","6978","2","2202"
"dubejf","mrdoob","201533","6978","2","0"
"mrdoob","zkourouma","201612","7000","2","2"
"mrdoob","saisoft00","201730","7000","2","11"
"saisoft00","WestLangley","201730","7000","11","20"
"mrdoob","WestLangley","201730","7000","2","20"
"stevensanborn","WestLangley","201732","7000","01","2"
"Bab64","SpiritBreaker","201635","7010","2","0"
"mrdoob","rohan-deshpande","201726","7010","2","00"
"josephrocca","mrdoob","201534","7011","0","2"
"Mugen87","WestLangley","20188","7011","0","2"
"tiansijie","WestLangley","201534","7013","2","0"
"andrevega3","Mugen87","201730","7013","022","2"
"andrevega3","WestLangley","201730","7013","022","20"
"Mugen87","WestLangley","201730","7013","2","20"
"gero3","WestLangley","201534","7019","2220","2"
"gero3","mrdoob","201536","7019","2","22"
"gero3","mrdoob","201537","7019","2","0"
"gero3","WestLangley","201537","7019","2","2"
"mrdoob","WestLangley","201537","7019","0","2"
"benaadams","mangust404","201534","7035","22","222"
"MasterJames","tschw","201534","7036","22","102"
"njam","tschw","201534","7036","1","102"
"MasterJames","njam","201534","7036","22","1"
"MasterJames","WestLangley","201534","7036","22","2"
"tschw","WestLangley","201534","7036","102","2"
"njam","WestLangley","201534","7036","1","2"
"MasterJames","njam","201535","7036","2","202"
"mrdoob","njam","201535","7036","2","202"
"njam","tschw","201535","7036","202","0000"
"MasterJames","tschw","201535","7036","2","0000"
"mrdoob","tschw","201535","7036","2","0000"
"MasterJames","mrdoob","201535","7036","2","2"
"bhouston","mrdoob","201536","7036","200","212"
"mrdoob","tschw","201536","7036","212","2102"
"njam","tschw","201536","7036","0","2102"
"bhouston","tschw","201536","7036","200","2102"
"mrdoob","njam","201536","7036","212","0"
"bhouston","njam","201536","7036","200","0"
"benaadams","GGAlanSmithee","201535","7068","2","2"
"GGAlanSmithee","mrdoob","201535","7068","2","2"
"benaadams","mrdoob","201535","7068","2","2"
"bhouston","GGAlanSmithee","201536","7068","22","2"
"bhouston","mrdoob","201536","7068","22","2"
"GGAlanSmithee","mrdoob","201536","7068","2","2"
"bhouston","GGAlanSmithee","201539","7068","2","1"
"bhouston","mrdoob","201539","7068","2","121"
"GGAlanSmithee","mrdoob","201539","7068","1","121"
"bhouston","trusktr","201539","7068","2","2"
"GGAlanSmithee","trusktr","201539","7068","1","2"
"mrdoob","trusktr","201539","7068","121","2"
"bhouston","bsergean","201536","7085","0","0"
"bhouston","bsergean","201537","7085","22","202"
"bsergean","whatisor","201552","7085","22","021"
"bsergean","jackts","20161","7085","0","0"
"jackts","tomasparks","20161","7085","0","2"
"bsergean","tomasparks","20161","7085","0","2"
"bhouston","whatisor","20163","7085","22","1"
"bsergean","whatisor","20163","7085","0","1"
"bhouston","bsergean","20163","7085","22","0"
"dbkaplun","mrdoob","201820","7085","221","22"
"bsergean","dukuo","201835","7085","10","1012"
"bhouston","mrdoob","201536","7089","1","2"
"edboxin","WestLangley","201536","7090","1","2"
"mrdoob","Mugen87","201810","7090","2","202"
"bhouston","mrdoob","201536","7094","010","222221222"
"bhouston","WestLangley","201536","7094","010","0022"
"mrdoob","WestLangley","201536","7094","222221222","0022"
"donmccurdy","WestLangley","20189","7094","2","0"
"mrdoob","WestLangley","201811","7094","20","0"
"bhouston","donmccurdy","201813","7094","22200","21"
"donmccurdy","WestLangley","201813","7094","21","22"
"bhouston","WestLangley","201813","7094","22200","22"
"GGAlanSmithee","MusicalCreeper01","201536","7112","2","1"
"crabmusket","looeee","201722","7112","02","2"
"crabmusket","WestLangley","201722","7112","02","2"
"looeee","WestLangley","201722","7112","2","2"
"mrdoob","rimmartin","201537","7125","20","201"
"mrdoob","Usnul","201537","7125","20","2"
"rimmartin","Usnul","201537","7125","201","2"
"bhouston","charliestirk","201551","7125","2","2"
"charliestirk","rimmartin","201551","7125","2","00"
"bhouston","rimmartin","201551","7125","2","00"
"bhouston","charliestirk","201552","7125","0","1"
"morz","rimmartin","201721","7125","2","0"
"alarvy7","mrdoob","201724","7125","2202","2"
"alarvy7","rimmartin","201724","7125","2202","22"
"mrdoob","rimmartin","201724","7125","2","22"
"DEKHTIARJonathan","kriffe","20182","7125","2","2"
"alarvy7","donmccurdy","201817","7125","2","2"
"donmccurdy","mrdoob","201817","7125","2","2"
"alarvy7","mrdoob","201817","7125","2","2"
"Astrak","mrdoob","201537","7135","2","0"
"Astrak","maciek134","20183","7135","2","2"
"erichlof","krusk","201537","7144","11","11"
"fraguada","wpk-","201538","7149","22","02"
"maciek134","mrdoob","20183","7169","2","0"
"Astrak","MasterJames","201538","7178","0","2"
"MasterJames","WestLangley","201538","7178","2","2"
"Astrak","WestLangley","201538","7178","0","2"
"mrdoob","WestLangley","201538","7178","2","2"
"MasterJames","mrdoob","201538","7178","2","2"
"Astrak","mrdoob","201538","7178","0","2"
"mrdoob","NicolasRannou","201538","7179","22","11"
"mrdoob","WestLangley","201538","7179","22","02"
"NicolasRannou","WestLangley","201538","7179","11","02"
"dimarudol","tforgione","201540","7179","2","221"
"mrdoob","tforgione","201540","7179","122","221"
"tforgione","WestLangley","201540","7179","221","20222"
"dimarudol","WestLangley","201540","7179","2","20222"
"mrdoob","WestLangley","201540","7179","122","20222"
"dimarudol","mrdoob","201540","7179","2","122"
"jniac","WestLangley","201618","7179","201","22"
"duhaime","WestLangley","201747","7179","10","2"
"tamarintech","yomboprime","201542","7198","111","012"
"tamarintech","verybigelephants","20163","7198","1","2"
"titansoftime","WestLangley","201539","7211","220221021","222"
"mrdoob","WestLangley","201539","7211","21222","222"
"mjenek","WestLangley","201539","7211","1","222"
"mrdoob","titansoftime","201539","7211","21222","220221021"
"mjenek","titansoftime","201539","7211","1","220221021"
"mjenek","mrdoob","201539","7211","1","21222"
"megaturbo","WestLangley","201626","7211","2","2"
"megaturbo","WestLangley","201627","7211","21","2"
"mortensassi","mrdoob","201539","7213","2","2"
"mrdoob","nexflo","201539","7213","2","222"
"mortensassi","nexflo","201539","7213","2","222"
"MallorLoU","mrdoob","201539","7238","1","2"
"eriadel","mrdoob","201539","7244","0","2"
"eriadel","mrdoob","201544","7244","1","0"
"kintel","mrdoob","201540","7245","12","21"
"felixpalmer","kintel","201551","7245","22","22"
"kintel","WestLangley","201842","7245","0","1"
"benaadams","WestLangley","201539","7247","2","1"
"bhouston","gero3","201540","7258","212122","02111"
"bhouston","mrdoob","201540","7258","212122","1"
"gero3","mrdoob","201540","7258","02111","1"
"GGAlanSmithee","mrdoob","201540","7258","1","1"
"kintel","mrdoob","201540","7258","2121","1"
"bhouston","GGAlanSmithee","201540","7258","212122","1"
"gero3","GGAlanSmithee","201540","7258","02111","1"
"bhouston","WestLangley","201540","7258","212122","1102"
"gero3","WestLangley","201540","7258","02111","1102"
"mrdoob","WestLangley","201540","7258","1","1102"
"GGAlanSmithee","WestLangley","201540","7258","1","1102"
"kintel","WestLangley","201540","7258","2121","1102"
"bhouston","kintel","201540","7258","212122","2121"
"gero3","kintel","201540","7258","02111","2121"
"GGAlanSmithee","kintel","201540","7258","1","2121"
"gero3","mrdoob","201541","7258","22","1"
"bhouston","mrdoob","201542","7258","22","11"
"gero3","mrdoob","201542","7258","11","11"
"bhouston","gero3","201542","7258","22","11"
"mrdoob","WestLangley","201540","7277","2","2"
"nraynaud","WestLangley","201540","7277","0","2"
"mrdoob","nraynaud","201540","7277","2","0"
"mrdoob","nraynaud","201541","7277","22","00"
"donmccurdy","WestLangley","201812","7277","02","2"
"takahirox","WestLangley","201812","7277","2","2"
"donmccurdy","takahirox","201812","7277","02","2"
"arodic","mrdoob","201541","7293","2","1"
"makc","WestLangley","201541","7305","2","22"
"mikecao","WestLangley","201541","7305","2","22"
"makc","mikecao","201541","7305","2","2"
"mrdoob","sonwh98","201541","7309","21221","22202211"
"ad34","mrdoob","201816","7309","21","2"
"mrdoob","Usnul","201541","7321","0220222","220"
"RemusMar","Usnul","201541","7321","2","220"
"Usnul","WestLangley","201541","7321","220","2"
"mrdoob","WestLangley","201541","7321","0220222","2"
"RemusMar","WestLangley","201541","7321","2","2"
"mrdoob","RemusMar","201541","7321","0220222","2"
"mrdoob","RemusMar","201542","7321","20211222","2002"
"MasterJames","RemusMar","201542","7321","2","2002"
"RemusMar","Usnul","201542","7321","2002","02"
"mrdoob","Usnul","201542","7321","20211222","02"
"tschw","Usnul","201542","7321","2","02"
"MasterJames","Usnul","201542","7321","2","02"
"MasterJames","mrdoob","201542","7321","2","20211222"
"RemusMar","WestLangley","201542","7321","2002","22"
"Usnul","WestLangley","201542","7321","02","22"
"mrdoob","WestLangley","201542","7321","20211222","22"
"tschw","WestLangley","201542","7321","2","22"
"MasterJames","WestLangley","201542","7321","2","22"
"RemusMar","tschw","201542","7321","2002","2"
"mrdoob","tschw","201542","7321","20211222","2"
"MasterJames","tschw","201542","7321","2","2"
"GGAlanSmithee","mrdoob","201542","7347","2","2"
"chilipeppr","mrdoob","201542","7360","22","2022021022"
"jostschmithals","mrdoob","201542","7360","0","2022021022"
"makc","mrdoob","201542","7360","022","2022021022"
"mrdoob","RemusMar","201542","7360","2022021022","2200"
"chilipeppr","RemusMar","201542","7360","22","2200"
"jostschmithals","RemusMar","201542","7360","0","2200"
"makc","RemusMar","201542","7360","022","2200"
"mrdoob","simonThiele","201542","7360","2022021022","0"
"RemusMar","simonThiele","201542","7360","2200","0"
"chilipeppr","simonThiele","201542","7360","22","0"
"jostschmithals","simonThiele","201542","7360","0","0"
"makc","simonThiele","201542","7360","022","0"
"chilipeppr","jostschmithals","201542","7360","22","0"
"chilipeppr","makc","201542","7360","22","022"
"jostschmithals","makc","201542","7360","0","022"
"mrdoob","tiagopadua","201542","7360","2022021022","2"
"RemusMar","tiagopadua","201542","7360","2200","2"
"chilipeppr","tiagopadua","201542","7360","22","2"
"simonThiele","tiagopadua","201542","7360","0","2"
"jostschmithals","tiagopadua","201542","7360","0","2"
"makc","tiagopadua","201542","7360","022","2"
"mrdoob","titansoftime","201542","7360","2022021022","210"
"RemusMar","titansoftime","201542","7360","2200","210"
"chilipeppr","titansoftime","201542","7360","22","210"
"simonThiele","titansoftime","201542","7360","0","210"
"jostschmithals","titansoftime","201542","7360","0","210"
"makc","titansoftime","201542","7360","022","210"
"tiagopadua","titansoftime","201542","7360","2","210"
"mrdoob","zz85","201542","7360","2022021022","2"
"RemusMar","zz85","201542","7360","2200","2"
"chilipeppr","zz85","201542","7360","22","2"
"simonThiele","zz85","201542","7360","0","2"
"jostschmithals","zz85","201542","7360","0","2"
"makc","zz85","201542","7360","022","2"
"tiagopadua","zz85","201542","7360","2","2"
"titansoftime","zz85","201542","7360","210","2"
"mrdoob","pjanik","20166","7360","0","21"
"makc","pjanik","20166","7360","2","21"
"makc","mrdoob","20166","7360","2","0"
"looeee","oculushut","201810","7372","2","1"
"gregtatum","pieteradejong","201545","7399","222","2121"
"gregtatum","pieteradejong","201547","7399","1","21"
"bhouston","mrdoob","201544","7414","02222","2222221"
"mrdoob","WestLangley","201544","7414","2222221","22"
"bhouston","WestLangley","201544","7414","02222","22"
"arturitu","mrdoob","201543","7415","1","122"
"mrdoob","PaulSos","201544","7415","2","2"
"arturitu","PaulSos","201544","7415","2","2"
"arturitu","mrdoob","201544","7415","2","2"
"arturitu","mrdoob","201545","7415","1","222"
"mrdoob","PaulSos","201545","7415","222","21"
"arturitu","PaulSos","201545","7415","1","21"
"mrdoob","satori99","201545","7415","222","2"
"PaulSos","satori99","201545","7415","21","2"
"arturitu","satori99","201545","7415","1","2"
"bhouston","mrdoob","201544","7417","22222","21"
"mrdoob","WestLangley","201544","7417","21","2021"
"bhouston","WestLangley","201544","7417","22222","2021"
"bhouston","mrdoob","201544","7420","0","2"
"mrdoob","WestLangley","201544","7420","2","2"
"bhouston","WestLangley","201544","7420","0","2"
"mrdoob","WestLangley","201546","7420","12221","222"
"bhouston","tschw","201543","7426","20","02"
"bhouston","tschw","201544","7426","20222","22"
"bhouston","WestLangley","201544","7426","20222","2"
"tschw","WestLangley","201544","7426","22","2"
"Druidhawk","mrdoob","201544","7474","0","0"
"mrdoob","tschw","201544","7474","0","02"
"Druidhawk","tschw","201544","7474","0","02"
"princemio","tschw","201544","7474","2","02"
"mrdoob","princemio","201544","7474","0","2"
"Druidhawk","princemio","201544","7474","0","2"
"mattdesl","mrdoob","201544","7483","2","22"
"mattdesl","mrdoob","201550","7483","2","21"
"mrdoob","tschw","201547","7494","2","0"
"princemio","tschw","201552","7494","1","2"
"kenrussell","mrdoob","201545","7514","02","22"
"benforged","mrdoob","201545","7514","0","22"
"mrdoob","tschw","201545","7514","22","2"
"kenrussell","tschw","201545","7514","02","2"
"benforged","tschw","201545","7514","0","2"
"benforged","kenrussell","201545","7514","0","02"
"f4zop","kenrussell","201549","7514","222","220"
"makc","mrdoob","201545","7550","222222","22222"
"mrdoob","simonThiele","201545","7550","22222","012"
"makc","simonThiele","201545","7550","222222","012"
"mrdoob","WestLangley","201545","7550","22222","22"
"simonThiele","WestLangley","201545","7550","012","22"
"makc","WestLangley","201545","7550","222222","22"
"mrdoob","simonThiele","201546","7550","21","1222"
"leitzler","simonThiele","201546","7550","20","1222"
"makc","simonThiele","201546","7550","1","1222"
"leitzler","mrdoob","201546","7550","20","21"
"makc","mrdoob","201546","7550","1","21"
"leitzler","makc","201546","7550","20","1"
"danielribeiro","GGAlanSmithee","201546","7581","2","1"
"fernandojsg","GGAlanSmithee","201546","7581","20","1"
"danielribeiro","fernandojsg","201546","7581","2","20"
"danielribeiro","nn4e","201546","7581","2","2"
"GGAlanSmithee","nn4e","201546","7581","1","2"
"fernandojsg","nn4e","201546","7581","20","2"
"mrdoob","nn4e","201546","7581","2","2"
"danielribeiro","mrdoob","201546","7581","2","2"
"GGAlanSmithee","mrdoob","201546","7581","1","2"
"fernandojsg","mrdoob","201546","7581","20","2"
"bhouston","mrdoob","201547","7581","2","2"
"fernandojsg","mrdoob","201547","7581","2","2"
"bhouston","fernandojsg","201547","7581","2","2"
"fernandojsg","tschw","201617","7581","0","0"
"bhouston","WestLangley","201547","7609","120012","12"
"mrdoob","WestLangley","201547","7609","20","12"
"GGAlanSmithee","WestLangley","201547","7609","02","12"
"bhouston","mrdoob","201547","7609","120012","20"
"GGAlanSmithee","mrdoob","201547","7609","02","20"
"bhouston","GGAlanSmithee","201547","7609","120012","02"
"bhouston","WestLangley","201547","7621","201","0"
"mrdoob","WestLangley","201547","7621","21","0"
"bhouston","mrdoob","201547","7621","201","21"
"Crisium","WestLangley","201548","7669","011","202"
"GGAlanSmithee","WestLangley","201548","7669","2","202"
"mrdoob","WestLangley","201548","7669","222","202"
"Crisium","GGAlanSmithee","201548","7669","011","2"
"Crisium","mrdoob","201548","7669","011","222"
"GGAlanSmithee","mrdoob","201548","7669","2","222"
"Crisium","mrdoob","201549","7669","2","2"
"Crisium","mrdoob","201550","7669","20","22"
"Crisium","mrdoob","201551","7669","2","1"
"bhouston","WestLangley","201548","7672","20012222","22222"
"mrdoob","WestLangley","201548","7672","222","22222"
"MasterJames","WestLangley","201548","7672","1","22222"
"bhouston","mrdoob","201548","7672","20012222","222"
"MasterJames","mrdoob","201548","7672","1","222"
"bhouston","MasterJames","201548","7672","20012222","1"
"mrdoob","WestLangley","201549","7684","2","22"
"arose","ikerr","201549","7691","2","01"
"bhouston","ikerr","201549","7691","20","01"
"arose","bhouston","201549","7691","2","20"
"ikerr","WestLangley","201549","7691","01","20"
"arose","WestLangley","201549","7691","2","20"
"bhouston","WestLangley","201549","7691","20","20"
"mrdoob","WestLangley","201549","7691","2","20"
"ikerr","mrdoob","201549","7691","01","2"
"arose","mrdoob","201549","7691","2","2"
"bhouston","mrdoob","201549","7691","20","2"
"kishalmi","mrdoob","201548","7698","222","1"
"linkedz","mrdoob","201549","7704","2","2"
"bhouston","mrdoob","201550","7704","2","20"
"mrdoob","WestLangley","201550","7704","20","02"
"bhouston","WestLangley","201550","7704","2","02"
"Javingka","WestLangley","201549","7710","112","220"
"mrdoob","WestLangley","201549","7710","2122","220"
"MasterJames","WestLangley","201549","7710","2","220"
"Javingka","mrdoob","201549","7710","112","2122"
"MasterJames","mrdoob","201549","7710","2","2122"
"Javingka","MasterJames","201549","7710","112","2"
"mrdoob","WestLangley","201550","7710","1","2"
"mrdoob","WestLangley","201636","7710","2","2"
"elephantatwork","mrdoob","201549","7712","2","2"
"AndrewRayCode","mrdoob","201616","7724","22","2"
"leitzler","mrdoob","201549","7734","2","22"
"bpetar","makc","20161","7734","2","22"
"bpetar","mrdoob","20162","7734","2","2222"
"kschzt","mrdoob","20162","7734","22","2222"
"makc","mrdoob","20162","7734","20","2222"
"bpetar","kschzt","20162","7734","2","22"
"bpetar","makc","20162","7734","2","20"
"kschzt","makc","20162","7734","22","20"
"makc","mpaccione","201616","7734","2","20"
"mpaccione","mrdoob","201616","7734","20","22"
"makc","mrdoob","201616","7734","2","22"
"Claod44","makc","201751","7734","110","2202"
"AndrewRayCode","mrdoob","201549","7736","202","2"
"caseygrun","mrdoob","201549","7736","20","2"
"AndrewRayCode","caseygrun","201549","7736","202","20"
"mrdoob","Mugen87","201811","7739","0","0"
"donmccurdy","Mugen87","201811","7739","2","0"
"donmccurdy","mrdoob","201811","7739","2","0"
"bhouston","Stracx","201550","7764","0","2"
"bhouston","donmccurdy","201752","7764","212","2"
"donmccurdy","Itee","201752","7764","2","2"
"bhouston","Itee","201752","7764","212","2"
"donmccurdy","mrdoob","201752","7764","2","2"
"Itee","mrdoob","201752","7764","2","2"
"bhouston","mrdoob","201752","7764","212","2"
"MasterJames","mrdoob","201550","7769","21","22"
"mrdoob","StarPlugins","201550","7769","22","2220"
"MasterJames","StarPlugins","201550","7769","21","2220"
"mrdoob","WestLangley","201550","7769","22","22"
"StarPlugins","WestLangley","201550","7769","2220","22"
"MasterJames","WestLangley","201550","7769","21","22"
"kenrussell","mrdoob","201553","7769","1","1"
"pathei","WestLangley","201712","7769","2","22"
"kkananen","mrdoob","201551","7801","222","122"
"leitzler","mrdoob","201551","7802","2","22"
"jhelf","mrdoob","201551","7802","1","22"
"mrdoob","WestLangley","201551","7802","22","2"
"leitzler","WestLangley","201551","7802","2","2"
"jhelf","WestLangley","201551","7802","1","2"
"jhelf","leitzler","201551","7802","1","2"
"mrdoob","Mugen87","20165","7802","1","20"
"Mugen87","speigg","20165","7802","20","02"
"mrdoob","speigg","20165","7802","1","02"
"matthewspencer","speigg","201615","7802","22","0"
"Mugen87","speigg","201615","7802","0","0"
"matthewspencer","Mugen87","201615","7802","22","0"
"kenchikuka","Mugen87","201635","7802","2","0"
"mrdoob","WestLangley","201551","7807","212","2"
"dmarcos","WestLangley","201551","7807","20","2"
"makc","WestLangley","201551","7807","2","2"
