name1,name2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2,degree1,degree2
Micr0Bit,obrakmann,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.897,0.929,953,4008
cjshmyr,obrakmann,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.896,0.929,344,4008
Mailaender,obrakmann,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.937,0.929,4977,4008
Micr0Bit,TheRaffy,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.897,0.71,953,157
obrakmann,TheRaffy,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.929,0.71,4008,157
cjshmyr,TheRaffy,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.896,0.71,344,157
Mailaender,TheRaffy,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.937,0.71,4977,157
cjshmyr,Mailaender,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.896,0.937,344,4977
Mailaender,Micr0Bit,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.937,0.897,4977,953
LipkeGu,Micr0Bit,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.928,0.897,609,953
Micr0Bit,penev92,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.897,0.916,953,3242
Mailaender,penev92,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.937,0.916,4977,3242
LipkeGu,penev92,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.928,0.916,609,3242
LipkeGu,Mailaender,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.928,0.937,609,4977
Micr0Bit,Snurre86,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.897,0.938,953,200
penev92,Snurre86,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.916,0.938,3242,200
Mailaender,Snurre86,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.937,0.938,4977,200
LipkeGu,Snurre86,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.928,0.938,609,200
clemty,TGHoly,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.886,0.5,131,8
Mailaender,pchote,15,0,0,0,0.75,0.0,0.0,0.0,9,1,0.937,0.939,4977,7212
LipkeGu,pchote,5,0,0,0,1.0,0.0,0.0,0.0,6,1,0.928,0.939,609,7212
obrakmann,pchote,5,0,0,0,1.0,0.0,0.0,0.0,6,1,0.929,0.939,4008,7212
LipkeGu,Mailaender,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.928,0.937,609,4977
pchote,reaperrr,10,0,0,0,1.0,0.0,0.0,0.0,7,1,0.939,0.956,7212,3279
Mailaender,reaperrr,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.937,0.956,4977,3279
LipkeGu,reaperrr,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.928,0.956,609,3279
obrakmann,reaperrr,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.929,0.956,4008,3279
Mailaender,obrakmann,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.937,0.929,4977,4008
LipkeGu,obrakmann,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.928,0.929,609,4008
MunWolf,penev92,1,1,1,0,0.33,0.33,0.33,0.0,4,1,0.93,0.916,360,3242
deniz1a,penev92,1,1,0,1,0.33,0.33,0.0,0.33,4,1,0.98,0.916,429,3242
pchote,penev92,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.939,0.916,7212,3242
Mailaender,penev92,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.937,0.916,4977,3242
obrakmann,penev92,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.929,0.916,4008,3242
deniz1a,MunWolf,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.98,0.93,429,360
Mailaender,MunWolf,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.937,0.93,4977,360
penev92,Phrohdoh,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.916,0.932,3242,2214
MunWolf,Phrohdoh,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.93,0.932,360,2214
deniz1a,Phrohdoh,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.98,0.932,429,2214
pchote,Phrohdoh,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.939,0.932,7212,2214
Mailaender,Phrohdoh,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.937,0.932,4977,2214
obrakmann,Phrohdoh,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.929,0.932,4008,2214
MunWolf,pchote,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.93,0.939,360,7212
deniz1a,pchote,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.98,0.939,429,7212
Mailaender,pchote,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.937,0.939,4977,7212
obrakmann,pchote,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.929,0.939,4008,7212
deniz1a,Mailaender,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.98,0.937,429,4977
MunWolf,obrakmann,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.93,0.929,360,4008
deniz1a,obrakmann,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.98,0.929,429,4008
Mailaender,obrakmann,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.937,0.929,4977,4008
obrakmann,Rydra,6,0,0,0,0.67,0.0,0.0,0.0,6,1,0.929,0.848,4008,49
RoosterDragon,Rydra,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.954,0.848,1255,49
obrakmann,RoosterDragon,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.929,0.954,4008,1255
Mailaender,Phrohdoh,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.937,0.932,4977,2214
Phrohdoh,reaperrr,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.932,0.956,2214,3279
Mailaender,reaperrr,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.937,0.956,4977,3279
obrakmann,RoosterDragon,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.929,0.954,4008,1255
Mailaender,MunWolf,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.937,0.93,4977,360
MunWolf,Phrohdoh,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.93,0.932,360,2214
pchote,Phrohdoh,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.939,0.932,7212,2214
Mailaender,Phrohdoh,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.937,0.932,4977,2214
MunWolf,pchote,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.93,0.939,360,7212
Mailaender,pchote,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.937,0.939,4977,7212
MunWolf,RoosterDragon,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.93,0.954,360,1255
Phrohdoh,RoosterDragon,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.932,0.954,2214,1255
pchote,RoosterDragon,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.939,0.954,7212,1255
reaperrr,RoosterDragon,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.956,0.954,3279,1255
Mailaender,RoosterDragon,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.937,0.954,4977,1255
MunWolf,reaperrr,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.93,0.956,360,3279
Phrohdoh,reaperrr,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.932,0.956,2214,3279
pchote,reaperrr,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.939,0.956,7212,3279
Mailaender,reaperrr,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.937,0.956,4977,3279
fluxer,Mailaender,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.5,0.937,3,4977
obrakmann,pchote,8,0,0,0,1.0,0.0,0.0,0.0,6,1,0.929,0.939,4008,7212
Mailaender,pchote,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.937,0.939,4977,7212
pchote,Phrohdoh,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.939,0.932,7212,2214
obrakmann,Phrohdoh,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.929,0.932,4008,2214
Mailaender,Phrohdoh,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.937,0.932,4977,2214
pchote,reaperrr,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.939,0.956,7212,3279
Phrohdoh,reaperrr,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.932,0.956,2214,3279
obrakmann,reaperrr,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.929,0.956,4008,3279
Mailaender,reaperrr,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.937,0.956,4977,3279
Mailaender,obrakmann,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.937,0.929,4977,4008
penev92,reaperrr,12,0,0,0,0.67,0.0,0.0,0.0,9,1,0.916,0.956,3242,3279
Mailaender,reaperrr,18,0,0,0,0.75,0.0,0.0,0.0,10,1,0.937,0.956,4977,3279
pchote,reaperrr,0,0,0,0,0.0,0.0,0.0,0.0,7,1,0.939,0.956,7212,3279
reaperrr,ScottNZ,12,0,0,0,1.0,0.0,0.0,0.0,8,1,0.956,0.935,3279,226
penev92,ScottNZ,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.916,0.935,3242,226
Mailaender,ScottNZ,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.937,0.935,4977,226
pchote,ScottNZ,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.939,0.935,7212,226
Mailaender,penev92,6,1,0,0,0.5,0.08,0.0,0.0,7,1,0.937,0.916,4977,3242
pchote,penev92,1,0,1,0,0.33,0.0,0.33,0.0,4,1,0.939,0.916,7212,3242
Mailaender,pchote,0,1,0,0,0.0,0.25,0.0,0.0,5,1,0.937,0.939,4977,7212
penev92,Phrohdoh,10,0,0,0,0.83,0.0,0.0,0.0,8,1,0.916,0.932,3242,2214
Mailaender,Phrohdoh,5,0,0,0,0.83,0.0,0.0,0.0,7,1,0.937,0.932,4977,2214
obrakmann,Phrohdoh,5,1,0,0,0.42,0.08,0.0,0.0,8,1,0.929,0.932,4008,2214
Mailaender,penev92,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.937,0.916,4977,3242
obrakmann,penev92,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.929,0.916,4008,3242
Mailaender,obrakmann,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.937,0.929,4977,4008
Micr0Bit,Phrohdoh,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.897,0.932,953,2214
Mailaender,Phrohdoh,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.937,0.932,4977,2214
Mailaender,Micr0Bit,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.937,0.897,4977,953
MustaphaTR,penev92,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.951,0.916,944,3242
deniz1a,penev92,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.98,0.916,429,3242
Mailaender,penev92,4,0,0,0,0.67,0.0,0.0,0.0,7,1,0.937,0.916,4977,3242
pchote,penev92,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.939,0.916,7212,3242
penev92,Snurre86,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.916,0.938,3242,200
MustaphaTR,Snurre86,6,0,0,0,1.0,0.0,0.0,0.0,5,1,0.951,0.938,944,200
deniz1a,Snurre86,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.98,0.938,429,200
Phrohdoh,Snurre86,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.932,0.938,2214,200
Mailaender,Snurre86,8,0,0,0,0.67,0.0,0.0,0.0,8,1,0.937,0.938,4977,200
pchote,Snurre86,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.939,0.938,7212,200
deniz1a,MustaphaTR,6,0,0,0,1.0,0.0,0.0,0.0,5,1,0.98,0.951,429,944
Mailaender,MustaphaTR,12,0,0,0,0.67,0.0,0.0,0.0,9,1,0.937,0.951,4977,944
penev92,Phrohdoh,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.916,0.932,3242,2214
MustaphaTR,Phrohdoh,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.951,0.932,944,2214
deniz1a,Phrohdoh,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.98,0.932,429,2214
Mailaender,Phrohdoh,4,0,0,0,0.67,0.0,0.0,0.0,7,1,0.937,0.932,4977,2214
pchote,Phrohdoh,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.939,0.932,7212,2214
deniz1a,Mailaender,8,0,0,0,0.67,0.0,0.0,0.0,8,1,0.98,0.937,429,4977
MustaphaTR,pchote,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.951,0.939,944,7212
deniz1a,pchote,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.98,0.939,429,7212
Mailaender,pchote,1,1,1,0,0.17,0.17,0.17,0.0,7,1,0.937,0.939,4977,7212
penev92,xan2622,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.916,0.893,3242,312
Snurre86,xan2622,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.938,0.893,200,312
MustaphaTR,xan2622,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.951,0.893,944,312
deniz1a,xan2622,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.98,0.893,429,312
Phrohdoh,xan2622,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.932,0.893,2214,312
Mailaender,xan2622,4,0,0,0,0.67,0.0,0.0,0.0,7,1,0.937,0.893,4977,312
pchote,xan2622,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.939,0.893,7212,312
obrakmann,penev92,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.929,0.916,4008,3242
penev92,Snurre86,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.916,0.938,3242,200
obrakmann,Snurre86,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.929,0.938,4008,200
Phrohdoh,Snurre86,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.932,0.938,2214,200
penev92,Phrohdoh,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.916,0.932,3242,2214
obrakmann,Phrohdoh,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.929,0.932,4008,2214
abcdefg30,Phrohdoh,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.828,0.932,3749,2214
Mailaender,Phrohdoh,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.937,0.932,4977,2214
Phrohdoh,razzmatazz,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.932,0.0,2214,3
abcdefg30,razzmatazz,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.828,0.0,3749,3
Mailaender,razzmatazz,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.937,0.0,4977,3
abcdefg30,Mailaender,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.828,0.937,3749,4977
Mailaender,Phrohdoh,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.937,0.932,4977,2214
penev92,Phrohdoh,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.916,0.932,3242,2214
Mailaender,penev92,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.937,0.916,4977,3242
Phrohdoh,RoosterDragon,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.932,0.954,2214,1255
Mailaender,penev92,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.937,0.916,4977,3242
obrakmann,penev92,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.929,0.916,4008,3242
penev92,Phrohdoh,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.916,0.932,3242,2214
Mailaender,Phrohdoh,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.937,0.932,4977,2214
obrakmann,Phrohdoh,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.929,0.932,4008,2214
Mailaender,obrakmann,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.937,0.929,4977,4008
penev92,Phrohdoh,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.916,0.932,3242,2214
pchote,Phrohdoh,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.939,0.932,7212,2214
cjshmyr,Phrohdoh,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.896,0.932,344,2214
Mailaender,Phrohdoh,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.937,0.932,4977,2214
pchote,penev92,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.939,0.916,7212,3242
cjshmyr,penev92,1,0,1,0,0.33,0.0,0.33,0.0,4,1,0.896,0.916,344,3242
Mailaender,penev92,1,0,1,0,0.33,0.0,0.33,0.0,4,1,0.937,0.916,4977,3242
Phrohdoh,RoosterDragon,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.932,0.954,2214,1255
penev92,RoosterDragon,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.916,0.954,3242,1255
pchote,RoosterDragon,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.939,0.954,7212,1255
cjshmyr,RoosterDragon,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.896,0.954,344,1255
Mailaender,RoosterDragon,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.937,0.954,4977,1255
cjshmyr,pchote,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.896,0.939,344,7212
Mailaender,pchote,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.937,0.939,4977,7212
cjshmyr,Mailaender,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.896,0.937,344,4977
abcdefg30,Phrohdoh,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.828,0.932,3749,2214
penev92,Phrohdoh,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.916,0.932,3242,2214
abcdefg30,penev92,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.828,0.916,3749,3242
fluxer,Mailaender,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.5,0.937,3,4977
Mailaender,obrakmann,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.937,0.929,4977,4008
fluxer,obrakmann,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.5,0.929,3,4008
Mailaender,MunWolf,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.937,0.93,4977,360
MunWolf,Phrohdoh,60,0,0,0,0.94,0.0,0.0,0.0,20,1,0.93,0.932,360,2214
pchote,Phrohdoh,16,0,0,1,0.5,0.0,0.0,0.03,18,1,0.939,0.932,7212,2214
Mailaender,Phrohdoh,15,0,0,0,0.94,0.0,0.0,0.0,17,1,0.937,0.932,4977,2214
penev92,Phrohdoh,16,0,0,1,0.5,0.0,0.0,0.03,18,1,0.916,0.932,3242,2214
MunWolf,pchote,4,0,0,0,0.5,0.0,0.0,0.0,6,1,0.93,0.939,360,7212
Mailaender,pchote,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.937,0.939,4977,7212
MunWolf,penev92,4,0,0,0,0.5,0.0,0.0,0.0,6,1,0.93,0.916,360,3242
pchote,penev92,2,0,0,1,0.5,0.0,0.0,0.25,4,1,0.939,0.916,7212,3242
Mailaender,penev92,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.937,0.916,4977,3242
abcdefg30,pchote,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.828,0.939,3749,7212
obrakmann,pchote,12,0,0,0,0.8,0.0,0.0,0.0,8,1,0.929,0.939,4008,7212
jabbink,pchote,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,0.939,34,7212
pchote,pevers,6,0,0,0,0.29,0.0,0.0,0.0,10,1,0.939,0.711,7212,62
penev92,pevers,6,3,0,2,0.29,0.14,0.0,0.1,10,1,0.916,0.711,3242,62
abcdefg30,pevers,2,3,0,2,0.29,0.43,0.0,0.29,8,1,0.828,0.711,3749,62
obrakmann,pevers,10,3,0,2,0.29,0.09,0.0,0.06,12,1,0.929,0.711,4008,62
jabbink,pevers,2,0,0,0,0.29,0.0,0.0,0.0,8,1,1.0,0.711,34,62
pchote,penev92,6,0,0,0,0.67,0.0,0.0,0.0,6,1,0.939,0.916,7212,3242
abcdefg30,penev92,1,0,0,1,0.33,0.0,0.0,0.33,4,1,0.828,0.916,3749,3242
obrakmann,penev92,9,0,0,1,0.6,0.0,0.0,0.07,8,1,0.929,0.916,4008,3242
jabbink,penev92,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.916,34,3242
abcdefg30,obrakmann,1,0,0,1,0.2,0.0,0.0,0.2,6,1,0.828,0.929,3749,4008
jabbink,obrakmann,4,0,0,0,0.8,0.0,0.0,0.0,6,1,1.0,0.929,34,4008
abcdefg30,jabbink,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.828,1.0,3749,34
abcdefg30,deniz1a,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.828,0.98,3749,429
deniz1a,xan2622,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.98,0.893,429,312
pizzaoverhead,xan2622,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.0,0.893,24,312
abcdefg30,xan2622,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.828,0.893,3749,312
penev92,xan2622,0,1,0,0,0.0,0.33,0.0,0.0,4,1,0.916,0.893,3242,312
RoosterDragon,xan2622,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.954,0.893,1255,312
pchote,xan2622,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.939,0.893,7212,312
obrakmann,xan2622,0,1,0,0,0.0,0.33,0.0,0.0,4,1,0.929,0.893,4008,312
deniz1a,pizzaoverhead,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.98,0.0,429,24
abcdefg30,pizzaoverhead,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.828,0.0,3749,24
penev92,pizzaoverhead,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.916,0.0,3242,24
pchote,pizzaoverhead,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.939,0.0,7212,24
obrakmann,pizzaoverhead,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.929,0.0,4008,24
deniz1a,penev92,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.98,0.916,429,3242
abcdefg30,penev92,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.828,0.916,3749,3242
pchote,penev92,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.939,0.916,7212,3242
obrakmann,penev92,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.929,0.916,4008,3242
deniz1a,RoosterDragon,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.98,0.954,429,1255
pizzaoverhead,RoosterDragon,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.954,24,1255
abcdefg30,RoosterDragon,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.828,0.954,3749,1255
penev92,RoosterDragon,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.916,0.954,3242,1255
pchote,RoosterDragon,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.939,0.954,7212,1255
obrakmann,RoosterDragon,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.929,0.954,4008,1255
deniz1a,pchote,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.98,0.939,429,7212
abcdefg30,pchote,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.828,0.939,3749,7212
obrakmann,pchote,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.929,0.939,4008,7212
deniz1a,obrakmann,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.98,0.929,429,4008
abcdefg30,obrakmann,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.828,0.929,3749,4008
Mailaender,penev92,3,1,1,0,0.38,0.12,0.12,0.0,6,1,0.937,0.916,4977,3242
obrakmann,penev92,1,1,1,0,0.25,0.25,0.25,0.0,5,1,0.929,0.916,4008,3242
Mailaender,obrakmann,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.937,0.929,4977,4008
abcdefg30,Phrohdoh,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.828,0.932,3749,2214
Micr0Bit,MunWolf,8,0,0,3,0.5,0.0,0.0,0.19,10,1,0.897,0.93,953,360
MunWolf,Rydra,13,2,0,2,0.43,0.07,0.0,0.07,17,1,0.93,0.848,360,49
RoosterDragon,Rydra,11,0,0,0,0.73,0.0,0.0,0.0,16,1,0.954,0.848,1255,49
reaperrr,Rydra,13,2,0,2,0.43,0.07,0.0,0.07,17,1,0.956,0.848,3279,49
Micr0Bit,Rydra,61,6,0,6,0.51,0.05,0.0,0.05,23,1,0.897,0.848,953,49
pchote,Rydra,11,0,0,0,0.73,0.0,0.0,0.0,16,1,0.939,0.848,7212,49
MunWolf,RoosterDragon,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.93,0.954,360,1255
reaperrr,RoosterDragon,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.956,0.954,3279,1255
Micr0Bit,RoosterDragon,5,0,0,0,0.62,0.0,0.0,0.0,9,1,0.897,0.954,953,1255
pchote,RoosterDragon,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.939,0.954,7212,1255
MunWolf,reaperrr,2,0,0,1,0.5,0.0,0.0,0.25,4,1,0.93,0.956,360,3279
Micr0Bit,reaperrr,8,0,0,3,0.5,0.0,0.0,0.19,10,1,0.897,0.956,953,3279
pchote,reaperrr,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.939,0.956,7212,3279
MunWolf,UberWaffe,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.93,0.907,360,137
Rydra,UberWaffe,11,0,0,0,0.73,0.0,0.0,0.0,16,1,0.848,0.907,49,137
RoosterDragon,UberWaffe,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.954,0.907,1255,137
reaperrr,UberWaffe,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.956,0.907,3279,137
Micr0Bit,UberWaffe,5,0,0,0,0.62,0.0,0.0,0.0,9,1,0.897,0.907,953,137
pchote,UberWaffe,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.939,0.907,7212,137
MunWolf,pchote,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.93,0.939,360,7212
Micr0Bit,pchote,5,0,0,0,0.62,0.0,0.0,0.0,9,1,0.897,0.939,953,7212
epicelite,meldrian,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.836,1.0,188,3
GeertJohan,meldrian,1,0,0,1,1.0,0.0,0.0,1.0,2,1,1.0,1.0,19,3
epicelite,GeertJohan,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.836,1.0,188,19
epicelite,UberWaffe,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.836,0.907,188,137
meldrian,UberWaffe,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.907,3,137
GeertJohan,UberWaffe,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.907,19,137
DeadlySurprise,Mailaender,5,0,0,0,0.5,0.0,0.0,0.0,7,1,1.0,0.937,15,4977
DeadlySurprise,obrakmann,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.929,15,4008
Mailaender,obrakmann,5,0,0,0,1.0,0.0,0.0,0.0,6,1,0.937,0.929,4977,4008
