name1,name2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2,degree1,degree2
A-Mendi,joielechong,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.5,0.0,5,4
magick93,mhsamiei,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.95,0.0,24,1
magick93,nicolasnoble,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.95,0.935,24,2472
julianoes,nicolasnoble,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.692,0.935,7,2472
julianoes,magick93,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.692,0.95,7,24
ncteisen,vjpai,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.942,0.895,916,1870
dutor,vjpai,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.737,0.895,15,1870
dutor,ncteisen,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.737,0.942,15,916
Corristo,googlebot,2,0,2,0,0.33,0.0,0.33,0.0,5,1,0.667,0.368,3,1379
googlebot,grpc-testing,10,0,10,0,1.0,0.0,1.0,0.0,7,1,0.368,0.953,1379,3628
Corristo,grpc-testing,5,0,5,0,0.33,0.0,0.33,0.0,8,1,0.667,0.953,3,3628
grpc-kokoro,grpc-testing,50,0,50,0,1.0,0.0,1.0,0.0,15,1,0.487,0.953,3106,3628
googlebot,grpc-kokoro,20,0,20,0,1.0,0.0,1.0,0.0,12,1,0.368,0.487,1379,3106
Corristo,grpc-kokoro,10,0,10,0,0.33,0.0,0.33,0.0,13,1,0.667,0.487,3,3106
grpc-kokoro,jtattermusch,10,0,0,0,0.67,0.0,0.0,0.0,8,1,0.487,0.94,3106,4490
BusyJay,jtattermusch,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.9,0.94,28,4490
BusyJay,grpc-kokoro,5,0,0,0,1.0,0.0,0.0,0.0,6,1,0.9,0.487,28,3106
grpc-kokoro,sreecha,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.487,0.853,3106,775
ctiller,grpc-kokoro,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.945,0.487,3377,3106
dgquintas,grpc-kokoro,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.899,0.487,1753,3106
grpc-kokoro,jtattermusch,10,0,0,0,1.0,0.0,0.0,0.0,11,1,0.487,0.94,3106,4490
Falco20019,jtattermusch,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.766,0.94,72,4490
dunkymole,jtattermusch,3,0,0,0,0.6,0.0,0.0,0.0,6,1,0.778,0.94,19,4490
apolcyn,jtattermusch,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.923,0.94,1286,4490
jtattermusch,nicolasnoble,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.94,0.935,4490,2472
grpc-kokoro,nicolasnoble,20,0,0,0,0.5,0.0,0.0,0.0,14,1,0.487,0.935,3106,2472
markdroth,nicolasnoble,3,1,1,0,0.38,0.12,0.12,0.0,6,1,0.884,0.935,1231,2472
Falco20019,nicolasnoble,7,1,1,0,0.44,0.06,0.06,0.0,8,1,0.766,0.935,72,2472
dunkymole,nicolasnoble,8,2,1,1,0.4,0.1,0.05,0.05,9,1,0.778,0.935,19,2472
apolcyn,nicolasnoble,3,1,0,1,0.38,0.12,0.0,0.12,6,1,0.923,0.935,1286,2472
Falco20019,grpc-kokoro,30,0,0,0,0.75,0.0,0.0,0.0,14,1,0.766,0.487,72,3106
dunkymole,grpc-kokoro,30,0,0,0,0.6,0.0,0.0,0.0,15,1,0.778,0.487,19,3106
apolcyn,grpc-kokoro,10,0,0,0,0.5,0.0,0.0,0.0,12,1,0.923,0.487,1286,3106
jtattermusch,y-zeng,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.94,0.814,4490,444
nicolasnoble,y-zeng,1,1,1,0,0.25,0.25,0.25,0.0,5,1,0.935,0.814,2472,444
grpc-kokoro,y-zeng,0,0,0,0,0.0,0.0,0.0,0.0,11,1,0.487,0.814,3106,444
markdroth,y-zeng,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.884,0.814,1231,444
Falco20019,y-zeng,1,0,1,0,0.25,0.0,0.25,0.0,5,1,0.766,0.814,72,444
dunkymole,y-zeng,1,1,1,0,0.2,0.2,0.2,0.0,6,1,0.778,0.814,19,444
PiRXlv,y-zeng,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.0,0.814,8,444
apolcyn,y-zeng,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.923,0.814,1286,444
jtattermusch,markdroth,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.94,0.884,4490,1231
grpc-kokoro,markdroth,10,0,0,0,0.5,0.0,0.0,0.0,12,1,0.487,0.884,3106,1231
Falco20019,markdroth,4,0,1,0,0.5,0.0,0.12,0.0,6,1,0.766,0.884,72,1231
dunkymole,markdroth,4,1,1,0,0.4,0.1,0.1,0.0,7,1,0.778,0.884,19,1231
apolcyn,markdroth,1,1,0,0,0.25,0.25,0.0,0.0,4,1,0.923,0.884,1286,1231
dunkymole,Falco20019,10,1,1,0,0.5,0.05,0.05,0.0,9,1,0.778,0.766,19,72
apolcyn,Falco20019,3,1,0,0,0.38,0.12,0.0,0.0,6,1,0.923,0.766,1286,72
apolcyn,dunkymole,4,1,0,1,0.4,0.1,0.0,0.1,7,1,0.923,0.778,1286,19
jtattermusch,PiRXlv,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.94,0.0,4490,8
nicolasnoble,PiRXlv,1,1,1,0,0.25,0.25,0.25,0.0,5,1,0.935,0.0,2472,8
grpc-kokoro,PiRXlv,0,0,0,0,0.0,0.0,0.0,0.0,11,1,0.487,0.0,3106,8
markdroth,PiRXlv,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.884,0.0,1231,8
Falco20019,PiRXlv,1,0,1,0,0.25,0.0,0.25,0.0,5,1,0.766,0.0,72,8
dunkymole,PiRXlv,1,1,1,0,0.2,0.2,0.2,0.0,6,1,0.778,0.0,19,8
apolcyn,PiRXlv,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.923,0.0,1286,8
grpc-kokoro,markdroth,8,0,0,0,1.0,0.0,0.0,0.0,6,1,0.487,0.884,3106,1231
jiangtaoli2016,markdroth,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.84,0.884,259,1231
grpc-kokoro,jiangtaoli2016,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.487,0.84,3106,259
grpc-kokoro,jtattermusch,0,0,0,0,0.0,0.0,0.0,0.0,6,1,0.487,0.94,3106,4490
grpc-kokoro,yashykt,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.487,0.811,3106,601
markdroth,ncteisen,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.884,0.942,1231,916
dfawley,ncteisen,3,1,1,0,0.33,0.11,0.11,0.0,6,1,0.879,0.942,75,916
ejona86,ncteisen,6,2,0,0,0.4,0.13,0.0,0.0,8,1,0.925,0.942,392,916
dfawley,markdroth,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.879,0.884,75,1231
ejona86,markdroth,3,0,0,0,0.6,0.0,0.0,0.0,6,1,0.925,0.884,392,1231
dfawley,ejona86,5,2,0,2,0.33,0.13,0.0,0.13,8,1,0.879,0.925,75,392
Fleker,magick93,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.0,0.95,5,24
4Z4T4R,magick93,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.0,0.95,5,24
4Z4T4R,Fleker,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,5,5
magick93,RevoKey,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.95,0.0,24,5
Fleker,RevoKey,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,5,5
markmandel,RevoKey,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.0,9,5
mehrdada,RevoKey,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.892,0.0,985,5
4Z4T4R,RevoKey,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,5,5
magick93,markmandel,8,0,0,0,0.67,0.0,0.0,0.0,7,1,0.95,1.0,24,9
Fleker,markmandel,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.0,1.0,5,9
4Z4T4R,markmandel,0,1,0,0,0.0,0.33,0.0,0.0,4,1,0.0,1.0,5,9
magick93,mehrdada,12,0,0,0,1.0,0.0,0.0,0.0,7,1,0.95,0.892,24,985
Fleker,mehrdada,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.892,5,985
markmandel,mehrdada,6,0,0,0,0.67,0.0,0.0,0.0,6,1,1.0,0.892,9,985
4Z4T4R,mehrdada,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.0,0.892,5,985
amitwaisel,jtattermusch,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.8,0.94,46,4490
grpc-kokoro,grpc-testing,55,0,55,0,0.73,0.0,0.73,0.0,20,1,0.487,0.953,3106,3628
grpc-kokoro,stanley-cheung,8,0,0,0,0.27,0.0,0.0,0.0,17,1,0.487,0.854,3106,684
grpc-testing,stanley-cheung,0,0,0,0,0.0,0.0,0.0,0.0,7,1,0.953,0.854,3628,684
dgquintas,grpc-kokoro,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.899,0.487,1753,3106
grpc-kokoro,grpc-testing,24,0,0,0,1.0,0.0,0.0,0.0,14,1,0.487,0.953,3106,3628
dgquintas,grpc-testing,24,0,0,0,0.67,0.0,0.0,0.0,15,1,0.899,0.953,1753,3628
sreecha,vjpai,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.853,0.895,775,1870
dgquintas,vjpai,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.899,0.895,1753,1870
matt-kwong,vjpai,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.93,0.895,495,1870
jtattermusch,vjpai,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.94,0.895,4490,1870
dgquintas,sreecha,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.899,0.853,1753,775
matt-kwong,sreecha,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.93,0.853,495,775
jtattermusch,sreecha,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.94,0.853,4490,775
dgquintas,matt-kwong,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.899,0.93,1753,495
jtattermusch,matt-kwong,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.94,0.93,4490,495
dgquintas,jtattermusch,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.899,0.94,1753,4490
giganumber,googlebot,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.0,0.368,5,1379
googlebot,grpc-testing,6,0,6,0,1.0,0.0,1.0,0.0,7,1,0.368,0.953,1379,3628
giganumber,grpc-testing,6,0,6,0,1.0,0.0,1.0,0.0,7,1,0.0,0.953,5,3628
grpc-kokoro,grpc-testing,72,0,72,0,1.0,0.0,1.0,0.0,18,1,0.487,0.953,3106,3628
googlebot,grpc-kokoro,12,0,12,0,1.0,0.0,1.0,0.0,13,1,0.368,0.487,1379,3106
giganumber,grpc-kokoro,12,0,12,0,1.0,0.0,1.0,0.0,13,1,0.0,0.487,5,3106
googlebot,jtattermusch,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.368,0.94,1379,4490
grpc-testing,jtattermusch,0,6,0,0,0.0,1.0,0.0,0.0,7,1,0.953,0.94,3628,4490
giganumber,jtattermusch,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.0,0.94,5,4490
grpc-kokoro,jtattermusch,0,12,0,0,0.0,1.0,0.0,0.0,13,1,0.487,0.94,3106,4490
googlebot,thelinuxfoundation,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.368,0.0,1379,1233
grpc-testing,thelinuxfoundation,6,0,6,0,1.0,0.0,1.0,0.0,7,1,0.953,0.0,3628,1233
giganumber,thelinuxfoundation,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.0,0.0,5,1233
grpc-kokoro,thelinuxfoundation,12,0,12,0,1.0,0.0,1.0,0.0,13,1,0.487,0.0,3106,1233
jtattermusch,thelinuxfoundation,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.94,0.0,4490,1233
ctiller,grpc-kokoro,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.945,0.487,3377,3106
grpc-kokoro,mehrdada,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.487,0.892,3106,985
ctiller,mehrdada,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.945,0.892,3377,985
markdroth,mehrdada,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.884,0.892,1231,985
grpc-kokoro,markdroth,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.487,0.884,3106,1231
ctiller,markdroth,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.945,0.884,3377,1231
grpc-kokoro,nicolasnoble,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.487,0.935,3106,2472
mehrdada,nicolasnoble,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.892,0.935,985,2472
ctiller,nicolasnoble,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.945,0.935,3377,2472
markdroth,nicolasnoble,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.884,0.935,1231,2472
grpc-kokoro,yashykt,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.487,0.811,3106,601
bonezhang,nathanielmanistaatgoogle,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,0.875,5,2027
Mr-Grieves,nathanielmanistaatgoogle,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.875,13,2027
Cristinavieira,nathanielmanistaatgoogle,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.875,5,2027
jtattermusch,nathanielmanistaatgoogle,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.94,0.875,4490,2027
bonezhang,Mr-Grieves,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,5,13
Cristinavieira,Mr-Grieves,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,5,13
jtattermusch,Mr-Grieves,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.94,0.0,4490,13
bonezhang,Cristinavieira,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,5,5
bonezhang,jtattermusch,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.0,0.94,5,4490
Cristinavieira,jtattermusch,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.94,5,4490
bonezhang,whiplash86,0,1,0,0,0.0,0.2,0.0,0.0,6,1,0.0,1.0,5,7
nathanielmanistaatgoogle,whiplash86,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.875,1.0,2027,7
Mr-Grieves,whiplash86,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.0,1.0,13,7
Cristinavieira,whiplash86,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.0,1.0,5,7
jtattermusch,whiplash86,12,0,0,0,0.8,0.0,0.0,0.0,8,1,0.94,1.0,4490,7
Badou90,murgatroid99,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.968,1,2107
adelez,grpc-kokoro,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.928,0.487,416,3106
ctiller,grpc-kokoro,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.945,0.487,3377,3106
apolcyn,grpc-kokoro,8,0,0,0,1.0,0.0,0.0,0.0,6,1,0.923,0.487,1286,3106
geigerj,grpc-kokoro,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.487,12,3106
grpc-kokoro,qingling128,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.487,0.5,3106,16
apolcyn,qingling128,0,0,0,0,0.0,0.0,0.0,0.0,6,1,0.923,0.5,1286,16
geigerj,qingling128,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.5,12,16
apolcyn,geigerj,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.923,1.0,1286,12
akashgangil,dnarc,12,0,0,0,0.75,0.0,0.0,0.0,10,1,0.0,1.0,9,9
burcarpat,dnarc,2,0,0,2,0.25,0.0,0.0,0.25,9,1,1.0,1.0,9,9
dnarc,nathanielmanistaatgoogle,12,0,0,0,0.75,0.0,0.0,0.0,10,1,1.0,0.875,9,2027
akashgangil,nathanielmanistaatgoogle,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.875,9,2027
kpayson64,nathanielmanistaatgoogle,12,0,0,0,1.0,0.0,0.0,0.0,8,1,0.96,0.875,952,2027
burcarpat,nathanielmanistaatgoogle,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.875,9,2027
lukesneeringer,nathanielmanistaatgoogle,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.688,0.875,35,2027
katbusch,nathanielmanistaatgoogle,8,0,0,0,0.8,0.0,0.0,0.0,7,1,0.8,0.875,9,2027
mbarnathan,nathanielmanistaatgoogle,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.875,9,2027
dnarc,speedplane,6,0,0,0,0.75,0.0,0.0,0.0,9,1,1.0,0.0,9,15
akashgangil,speedplane,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.0,0.0,9,15
nathanielmanistaatgoogle,speedplane,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.875,0.0,2027,15
kpayson64,speedplane,6,0,0,0,1.0,0.0,0.0,0.0,7,1,0.96,0.0,952,15
burcarpat,speedplane,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0,9,15
lukesneeringer,speedplane,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.688,0.0,35,15
katbusch,speedplane,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.8,0.0,9,15
mbarnathan,speedplane,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0,9,15
dnarc,kpayson64,36,0,0,0,0.75,0.0,0.0,0.0,14,1,1.0,0.96,9,952
akashgangil,kpayson64,12,0,0,0,1.0,0.0,0.0,0.0,8,1,0.0,0.96,9,952
burcarpat,kpayson64,0,0,0,0,0.0,0.0,0.0,0.0,7,1,1.0,0.96,9,952
katbusch,kpayson64,24,0,0,0,0.8,0.0,0.0,0.0,11,1,0.8,0.96,9,952
akashgangil,burcarpat,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0,9,9
dnarc,lukesneeringer,12,0,0,0,0.75,0.0,0.0,0.0,10,1,1.0,0.688,9,35
akashgangil,lukesneeringer,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.688,9,35
kpayson64,lukesneeringer,12,0,0,0,1.0,0.0,0.0,0.0,8,1,0.96,0.688,952,35
burcarpat,lukesneeringer,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.688,9,35
katbusch,lukesneeringer,8,0,0,0,0.8,0.0,0.0,0.0,7,1,0.8,0.688,9,35
dnarc,katbusch,24,2,0,0,0.6,0.05,0.0,0.0,13,1,1.0,0.8,9,9
akashgangil,katbusch,8,0,0,0,0.8,0.0,0.0,0.0,7,1,0.0,0.8,9,9
burcarpat,katbusch,0,1,0,0,0.0,0.2,0.0,0.0,6,1,1.0,0.8,9,9
dnarc,zunger-humu,4,0,0,4,0.25,0.0,0.0,0.25,10,1,1.0,1.0,9,24
akashgangil,zunger-humu,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.0,1.0,9,24
nathanielmanistaatgoogle,zunger-humu,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.875,1.0,2027,24
speedplane,zunger-humu,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0,15,24
kpayson64,zunger-humu,0,0,0,0,0.0,0.0,0.0,0.0,8,1,0.96,1.0,952,24
burcarpat,zunger-humu,2,0,0,2,1.0,0.0,0.0,1.0,3,1,1.0,1.0,9,24
lukesneeringer,zunger-humu,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.688,1.0,35,24
katbusch,zunger-humu,0,2,0,0,0.0,0.2,0.0,0.0,7,1,0.8,1.0,9,24
mbarnathan,zunger-humu,2,0,0,2,1.0,0.0,0.0,1.0,3,1,1.0,1.0,9,24
dnarc,mbarnathan,2,0,0,2,0.25,0.0,0.0,0.25,9,1,1.0,1.0,9,9
akashgangil,mbarnathan,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0,9,9
kpayson64,mbarnathan,0,0,0,0,0.0,0.0,0.0,0.0,7,1,0.96,1.0,952,9
burcarpat,mbarnathan,1,0,0,1,1.0,0.0,0.0,1.0,2,1,1.0,1.0,9,9
lukesneeringer,mbarnathan,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.688,1.0,35,9
katbusch,mbarnathan,0,1,0,0,0.0,0.2,0.0,0.0,6,1,0.8,1.0,9,9
grpc-kokoro,nicolasnoble,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.487,0.935,3106,2472
kpayson64,nathanielmanistaatgoogle,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.96,0.875,952,2027
muxi,nathanielmanistaatgoogle,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.873,0.875,781,2027
kpayson64,muxi,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.96,0.873,952,781
dgquintas,vjpai,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.899,0.895,1753,1870
ncteisen,vjpai,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.942,0.895,916,1870
dgquintas,ncteisen,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.899,0.942,1753,916
dgquintas,vjpai,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.899,0.895,1753,1870
ncteisen,vjpai,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.942,0.895,916,1870
dgquintas,ncteisen,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.899,0.942,1753,916
grpc-kokoro,markdroth,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.487,0.884,3106,1231
grpc-kokoro,yihuazhang,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.487,0.74,3106,130
markdroth,yihuazhang,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.884,0.74,1231,130
grpc-kokoro,yashykt,50,0,0,0,1.0,0.0,0.0,0.0,15,1,0.487,0.811,3106,601
ncteisen,yashykt,5,0,0,0,1.0,0.0,0.0,0.0,6,1,0.942,0.811,916,601
grpc-kokoro,ncteisen,10,0,0,0,1.0,0.0,0.0,0.0,11,1,0.487,0.942,3106,916
grpc-kokoro,vjpai,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.487,0.895,3106,1870
vjpai,yashykt,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.895,0.811,1870,601
grpc-kokoro,yashykt,2,0,0,0,0.33,0.0,0.0,0.0,5,1,0.487,0.811,3106,601
ctiller,grpc-kokoro,8,0,0,0,1.0,0.0,0.0,0.0,6,1,0.945,0.487,3377,3106
matthijskooijman,yang-g,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.667,0.908,3,1236
ejona86,yang-g,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.925,0.908,392,1236
a11r,yang-g,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.927,0.908,200,1236
ejona86,matthijskooijman,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.925,0.667,392,3
a11r,matthijskooijman,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.927,0.667,200,3
a11r,ejona86,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.927,0.925,200,392
grpc-kokoro,jtattermusch,5,0,0,0,1.0,0.0,0.0,0.0,6,1,0.487,0.94,3106,4490
grpc-kokoro,grpc-testing,55,0,55,0,1.0,0.0,1.0,0.0,16,1,0.487,0.953,3106,3628
grpc-testing,haf,5,0,5,0,0.5,0.0,0.5,0.0,7,1,0.953,0.667,3628,7
grpc-kokoro,haf,11,0,11,0,0.5,0.0,0.5,0.0,13,1,0.487,0.667,3106,7
grpc-testing,jtattermusch,0,5,0,0,0.0,1.0,0.0,0.0,6,1,0.953,0.94,3628,4490
grpc-kokoro,jtattermusch,0,11,0,0,0.0,1.0,0.0,0.0,12,1,0.487,0.94,3106,4490
haf,jtattermusch,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.667,0.94,7,4490
grpc-testing,thelinuxfoundation,5,0,5,0,1.0,0.0,1.0,0.0,6,1,0.953,0.0,3628,1233
grpc-kokoro,thelinuxfoundation,11,0,11,0,1.0,0.0,1.0,0.0,12,1,0.487,0.0,3106,1233
haf,thelinuxfoundation,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.667,0.0,7,1233
jtattermusch,thelinuxfoundation,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.94,0.0,4490,1233
abaldeva,tjb1216,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.371,0.692,44,26
hsaliak,tjb1216,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.892,0.692,553,26
abaldeva,hsaliak,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.371,0.892,44,553
tjb1216,vjpai,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.692,0.895,26,1870
abaldeva,vjpai,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.371,0.895,44,1870
hsaliak,vjpai,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.892,0.895,553,1870
grpc-kokoro,yihuazhang,12,0,0,0,0.5,0.0,0.0,0.0,10,1,0.487,0.74,3106,130
markdroth,yihuazhang,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.884,0.74,1231,130
grpc-kokoro,markdroth,6,0,0,0,1.0,0.0,0.0,0.0,7,1,0.487,0.884,3106,1231
GoldwinLeong,plaisted,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,0.9,2,18
m-andrei,plaisted,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.9,2,18
GoldwinLeong,m-andrei,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,2
apolcyn,jtattermusch,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.923,0.94,1286,4490
ctiller,grpc-kokoro,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.945,0.487,3377,3106
ctiller,ncteisen,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.945,0.942,3377,916
grpc-kokoro,ncteisen,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.487,0.942,3106,916
adelez,ctiller,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.928,0.945,416,3377
ctiller,guantaol,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.945,0.8,3377,25
adelez,guantaol,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.928,0.8,416,25
ctiller,lyuxuan,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.945,0.939,3377,46
guantaol,lyuxuan,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.8,0.939,25,46
adelez,lyuxuan,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.928,0.939,416,46
bshaffer,stanley-cheung,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.833,0.854,13,684
ctiller,grpc-kokoro,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.945,0.487,3377,3106
ctiller,grpc-kokoro,6,0,0,0,1.0,0.0,0.0,0.0,5,1,0.945,0.487,3377,3106
