name1,name2,period,issue_num,p1,p2
"mrdoob","WestLangley","20171","7000","2","202"
"stevensanborn","WestLangley","20171","7000","01","202"
"saisoft00","stevensanborn","20171","7000","11","01"
"mrdoob","stevensanborn","20171","7000","2","01"
"Bab64","SpiritBreaker","20161","7010","2","0"
"looeee","SpiritBreaker","20161","7010","2","0"
"Bab64","looeee","20161","7010","2","2"
"mrdoob","rohan-deshpande","20170","7010","2","00"
"josephrocca","mrdoob","20151","7011","0","2"
"Mugen87","WestLangley","20180","7011","0","2"
"tiansijie","WestLangley","20151","7013","2","0"
"andrevega3","Mugen87","20171","7013","022","2"
"CarlBateman","Mugen87","20171","7013","2","2"
"andrevega3","WestLangley","20171","7013","022","20"
"Mugen87","WestLangley","20171","7013","2","20"
"CarlBateman","WestLangley","20171","7013","2","20"
"andrevega3","CarlBateman","20171","7013","022","2"
"gero3","WestLangley","20151","7019","222022","22"
"mrdoob","WestLangley","20151","7019","0220","22"
"threejsworker","WestLangley","20151","7019","2","22"
"gero3","mrdoob","20151","7019","222022","0220"
"gero3","threejsworker","20151","7019","222022","2"
"mrdoob","threejsworker","20151","7019","0220","2"
"benaadams","mangust404","20151","7035","22","222"
"bhouston","MasterJames","20151","7036","200","222"
"MasterJames","tschw","20151","7036","222","102000021022"
"njam","tschw","20151","7036","12020","102000021022"
"mrdoob","tschw","20151","7036","221222","102000021022"
"bhouston","tschw","20151","7036","200","102000021022"
"MasterJames","njam","20151","7036","222","12020"
"mrdoob","njam","20151","7036","221222","12020"
"bhouston","njam","20151","7036","200","12020"
"MasterJames","WestLangley","20151","7036","222","2"
"tschw","WestLangley","20151","7036","102000021022","2"
"njam","WestLangley","20151","7036","12020","2"
"mrdoob","WestLangley","20151","7036","221222","2"
"bhouston","WestLangley","20151","7036","200","2"
"MasterJames","mrdoob","20151","7036","222","221222"
"bhouston","mrdoob","20151","7036","200","221222"
"benaadams","GGAlanSmithee","20151","7068","2","221"
"bhouston","GGAlanSmithee","20151","7068","222","221"
"GGAlanSmithee","mrdoob","20151","7068","221","22121"
"benaadams","mrdoob","20151","7068","2","22121"
"bhouston","mrdoob","20151","7068","222","22121"
"benaadams","bhouston","20151","7068","2","222"
"GGAlanSmithee","trusktr","20151","7068","221","2"
"mrdoob","trusktr","20151","7068","22121","2"
"benaadams","trusktr","20151","7068","2","2"
"bhouston","trusktr","20151","7068","222","2"
"bhouston","bsergean","20151","7085","022","020222"
"bhouston","whatisor","20151","7085","022","021"
"bsergean","whatisor","20151","7085","020222","021"
"bsergean","jackts","20160","7085","00","0"
"bhouston","jackts","20160","7085","22","0"
"bhouston","bsergean","20160","7085","22","00"
"jackts","tomasparks","20160","7085","0","2"
"bsergean","tomasparks","20160","7085","00","2"
"bhouston","tomasparks","20160","7085","22","2"
"jackts","whatisor","20160","7085","0","1"
"bsergean","whatisor","20160","7085","00","1"
"tomasparks","whatisor","20160","7085","2","1"
"bhouston","whatisor","20160","7085","22","1"
"dbkaplun","mrdoob","20180","7085","221","22"
"bsergean","dukuo","20181","7085","10","1012"
"bhouston","mrdoob","20151","7089","1","2"
"edboxin","WestLangley","20151","7090","1","2"
"mrdoob","Mugen87","20180","7090","2","202"
"bhouston","mrdoob","20151","7094","010","222221222"
"bhouston","WestLangley","20151","7094","010","0022"
"mrdoob","WestLangley","20151","7094","222221222","0022"
"bhouston","donmccurdy","20180","7094","22200","221"
"donmccurdy","WestLangley","20180","7094","221","0022"
"mrdoob","WestLangley","20180","7094","20","0022"
"bhouston","WestLangley","20180","7094","22200","0022"
"donmccurdy","mrdoob","20180","7094","221","20"
"bhouston","mrdoob","20180","7094","22200","20"
"GGAlanSmithee","MusicalCreeper01","20151","7112","2","1"
"crabmusket","looeee","20170","7112","02","2"
"crabmusket","WestLangley","20170","7112","02","2"
"looeee","WestLangley","20170","7112","2","2"
"bhouston","mrdoob","20151","7125","220","20"
"kylegmaxwell","mrdoob","20151","7125","1","20"
"charliestirk","mrdoob","20151","7125","21","20"
"mrdoob","rimmartin","20151","7125","20","20100"
"bhouston","rimmartin","20151","7125","220","20100"
"kylegmaxwell","rimmartin","20151","7125","1","20100"
"charliestirk","rimmartin","20151","7125","21","20100"
"mrdoob","Usnul","20151","7125","20","2"
"rimmartin","Usnul","20151","7125","20100","2"
"bhouston","Usnul","20151","7125","220","2"
"kylegmaxwell","Usnul","20151","7125","1","2"
"charliestirk","Usnul","20151","7125","21","2"
"bhouston","kylegmaxwell","20151","7125","220","1"
"charliestirk","kylegmaxwell","20151","7125","21","1"
"bhouston","charliestirk","20151","7125","220","21"
"alarvy7","morz","20170","7125","22022","2"
"morz","rimmartin","20170","7125","2","0222"
"alarvy7","rimmartin","20170","7125","22022","0222"
"mrdoob","rimmartin","20170","7125","2","0222"
"morz","mrdoob","20170","7125","2","2"
"alarvy7","mrdoob","20170","7125","22022","2"
"DEKHTIARJonathan","kriffe","20180","7125","2","2"
"donmccurdy","kriffe","20180","7125","2","2"
"alarvy7","kriffe","20180","7125","2","2"
"alarvy7","DEKHTIARJonathan","20180","7125","2","2"
"DEKHTIARJonathan","donmccurdy","20180","7125","2","2"
"alarvy7","donmccurdy","20180","7125","2","2"
"kriffe","mrdoob","20180","7125","2","2"
"DEKHTIARJonathan","mrdoob","20180","7125","2","2"
"donmccurdy","mrdoob","20180","7125","2","2"
"alarvy7","mrdoob","20180","7125","2","2"
"Astrak","mrdoob","20151","7135","20","0"
"Astrak","maciek134","20180","7135","2","2"
"erichlof","krusk","20151","7144","11","11"
"fraguada","wpk-","20151","7149","222","02"
"mrdoob","wpk-","20151","7149","2","02"
"fraguada","mrdoob","20151","7149","222","2"
"maciek134","mrdoob","20180","7169","2","0"
"Astrak","MasterJames","20151","7178","0","2"
"MasterJames","WestLangley","20151","7178","2","2"
"Astrak","WestLangley","20151","7178","0","2"
"mrdoob","WestLangley","20151","7178","2","2"
"MasterJames","mrdoob","20151","7178","2","2"
"Astrak","mrdoob","20151","7178","0","2"
"dimarudol","mrdoob","20151","7179","2","22122"
"mrdoob","NicolasRannou","20151","7179","22122","11"
"dimarudol","NicolasRannou","20151","7179","2","11"
"mrdoob","WestLangley","20151","7179","22122","0220222"
"NicolasRannou","WestLangley","20151","7179","11","0220222"
"tforgione","WestLangley","20151","7179","221","0220222"
"dimarudol","WestLangley","20151","7179","2","0220222"
"mrdoob","tforgione","20151","7179","22122","221"
"NicolasRannou","tforgione","20151","7179","11","221"
"dimarudol","tforgione","20151","7179","2","221"
"airycanon","jniac","20160","7179","2","201"
"airycanon","WestLangley","20160","7179","2","22"
"jniac","WestLangley","20160","7179","201","22"
"duhaime","WestLangley","20171","7179","10","2"
"mrdoob","zwcloud","20180","7179","2","2"
"MasterJames","shshaw","20151","7185","2","2"
"mrdoob","yomboprime","20151","7198","1","012"
"tamarintech","yomboprime","20151","7198","111","012"
"mrdoob","tamarintech","20151","7198","1","111"
"tamarintech","verybigelephants","20160","7198","1","2"
"titansoftime","WestLangley","20151","7211","220221021","222"
"mrdoob","WestLangley","20151","7211","21222","222"
"mjenek","WestLangley","20151","7211","1","222"
"mrdoob","titansoftime","20151","7211","21222","220221021"
"mjenek","titansoftime","20151","7211","1","220221021"
"mjenek","mrdoob","20151","7211","1","21222"
"megaturbo","WestLangley","20161","7211","221","22"
"mortensassi","mrdoob","20151","7213","2","2"
"mrdoob","nexflo","20151","7213","2","222"
"mortensassi","nexflo","20151","7213","2","222"
"MallorLoU","mrdoob","20151","7238","1","2"
"chrmi","eriadel","20151","7244","0","01"
"eriadel","mrdoob","20151","7244","01","20"
"chrmi","mrdoob","20151","7244","0","20"
"felixpalmer","kintel","20151","7245","22","01222"
"kintel","mrdoob","20151","7245","01222","21"
"felixpalmer","mrdoob","20151","7245","22","21"
"kintel","WestLangley","20181","7245","0","11"
"benaadams","WestLangley","20151","7247","2","1"
"bhouston","gero3","20151","7258","21212222","021112211"
"bhouston","mrdoob","20151","7258","21212222","1111"
"gero3","mrdoob","20151","7258","021112211","1111"
"GGAlanSmithee","mrdoob","20151","7258","1","1111"
"kintel","mrdoob","20151","7258","2121","1111"
"bhouston","GGAlanSmithee","20151","7258","21212222","1"
"gero3","GGAlanSmithee","20151","7258","021112211","1"
"bhouston","WestLangley","20151","7258","21212222","1102"
"gero3","WestLangley","20151","7258","021112211","1102"
"mrdoob","WestLangley","20151","7258","1111","1102"
"GGAlanSmithee","WestLangley","20151","7258","1","1102"
"kintel","WestLangley","20151","7258","2121","1102"
"bhouston","kintel","20151","7258","21212222","2121"
"gero3","kintel","20151","7258","021112211","2121"
"GGAlanSmithee","kintel","20151","7258","1","2121"
"mrdoob","WestLangley","20151","7277","2222","2"
"nraynaud","WestLangley","20151","7277","000","2"
"mrdoob","nraynaud","20151","7277","2222","000"
"donmccurdy","WestLangley","20180","7277","02","2"
"takahirox","WestLangley","20180","7277","2","2"
"donmccurdy","takahirox","20180","7277","02","2"
"arodic","mrdoob","20151","7293","2","1"
"makc","WestLangley","20151","7305","2","22"
"mikecao","WestLangley","20151","7305","2","22"
"makc","mikecao","20151","7305","2","2"
"mrdoob","sonwh98","20151","7309","21221","22202211"
"ad34","mrdoob","20180","7309","21","2"
"mrdoob","Usnul","20151","7321","022022220211222","22002"
"RemusMar","Usnul","20151","7321","22002","22002"
"tschw","Usnul","20151","7321","2","22002"
"MasterJames","Usnul","20151","7321","2","22002"
"Usnul","WestLangley","20151","7321","22002","222"
"mrdoob","WestLangley","20151","7321","022022220211222","222"
"RemusMar","WestLangley","20151","7321","22002","222"
"tschw","WestLangley","20151","7321","2","222"
"MasterJames","WestLangley","20151","7321","2","222"
"MasterJames","mrdoob","20151","7321","2","022022220211222"
"mrdoob","RemusMar","20151","7321","022022220211222","22002"
"MasterJames","RemusMar","20151","7321","2","22002"
"mrdoob","tschw","20151","7321","022022220211222","2"
"RemusMar","tschw","20151","7321","22002","2"
"MasterJames","tschw","20151","7321","2","2"
"mrdoob","threejsworker","20151","7342","0","2"
"mgold","threejsworker","20151","7342","0","2"
"mgold","mrdoob","20151","7342","0","0"
"GGAlanSmithee","mrdoob","20151","7347","2","2"
"chilipeppr","mrdoob","20151","7360","22","2022021022"
"jostschmithals","mrdoob","20151","7360","0","2022021022"
"makc","mrdoob","20151","7360","022","2022021022"
"mrdoob","RemusMar","20151","7360","2022021022","2200"
"chilipeppr","RemusMar","20151","7360","22","2200"
"jostschmithals","RemusMar","20151","7360","0","2200"
"makc","RemusMar","20151","7360","022","2200"
"mrdoob","simonThiele","20151","7360","2022021022","0"
"RemusMar","simonThiele","20151","7360","2200","0"
"chilipeppr","simonThiele","20151","7360","22","0"
"jostschmithals","simonThiele","20151","7360","0","0"
"makc","simonThiele","20151","7360","022","0"
"chilipeppr","jostschmithals","20151","7360","22","0"
"chilipeppr","makc","20151","7360","22","022"
"jostschmithals","makc","20151","7360","0","022"
"mrdoob","tiagopadua","20151","7360","2022021022","2"
"RemusMar","tiagopadua","20151","7360","2200","2"
"chilipeppr","tiagopadua","20151","7360","22","2"
"simonThiele","tiagopadua","20151","7360","0","2"
"jostschmithals","tiagopadua","20151","7360","0","2"
"makc","tiagopadua","20151","7360","022","2"
"mrdoob","titansoftime","20151","7360","2022021022","210"
"RemusMar","titansoftime","20151","7360","2200","210"
"chilipeppr","titansoftime","20151","7360","22","210"
"simonThiele","titansoftime","20151","7360","0","210"
"jostschmithals","titansoftime","20151","7360","0","210"
"makc","titansoftime","20151","7360","022","210"
"tiagopadua","titansoftime","20151","7360","2","210"
"mrdoob","zz85","20151","7360","2022021022","2"
"RemusMar","zz85","20151","7360","2200","2"
"chilipeppr","zz85","20151","7360","22","2"
"simonThiele","zz85","20151","7360","0","2"
"jostschmithals","zz85","20151","7360","0","2"
"makc","zz85","20151","7360","022","2"
"tiagopadua","zz85","20151","7360","2","2"
"titansoftime","zz85","20151","7360","210","2"
"mrdoob","pjanik","20160","7360","0","21"
"makc","pjanik","20160","7360","2","21"
"makc","mrdoob","20160","7360","2","0"
"looeee","oculushut","20180","7372","2","1"
"gregtatum","pieteradejong","20151","7399","2221","212121"
"bhouston","mrdoob","20151","7414","02222","2222221"
"mrdoob","WestLangley","20151","7414","2222221","22"
"bhouston","WestLangley","20151","7414","02222","22"
"arturitu","mrdoob","20151","7415","121","1222222"
"mrdoob","PaulSos","20151","7415","1222222","221"
"arturitu","PaulSos","20151","7415","121","221"
"mrdoob","satori99","20151","7415","1222222","2"
"arturitu","satori99","20151","7415","121","2"
"PaulSos","satori99","20151","7415","221","2"
"inear","trumanus","20161","7415","2","2"
"mrdoob","trumanus","20161","7415","0","2"
"inear","mrdoob","20161","7415","2","0"
"bhouston","mrdoob","20151","7417","22222","21"
"mrdoob","WestLangley","20151","7417","21","2021"
"bhouston","WestLangley","20151","7417","22222","2021"
"bhouston","mrdoob","20151","7420","0","212221"
"mrdoob","WestLangley","20151","7420","212221","2222"
"bhouston","WestLangley","20151","7420","0","2222"
"bhouston","tschw","20151","7426","2020222","0222"
"bhouston","WestLangley","20151","7426","2020222","2"
"tschw","WestLangley","20151","7426","0222","2"
"bhouston","mrdoob","20160","7426","1","2"
"Druidhawk","mrdoob","20151","7474","0","0"
"mrdoob","tschw","20151","7474","0","02"
"Druidhawk","tschw","20151","7474","0","02"
"princemio","tschw","20151","7474","2","02"
"mrdoob","princemio","20151","7474","0","2"
"Druidhawk","princemio","20151","7474","0","2"
"mattdesl","mrdoob","20151","7483","22","2221"
"mrdoob","tschw","20151","7494","2","02"
"princemio","tschw","20151","7494","01","02"
"mrdoob","princemio","20151","7494","2","01"
"kenrussell","mrdoob","20151","7514","02220","22"
"benforged","mrdoob","20151","7514","0","22"
"f4zop","mrdoob","20151","7514","222","22"
"mrdoob","tschw","20151","7514","22","2"
"kenrussell","tschw","20151","7514","02220","2"
"benforged","tschw","20151","7514","0","2"
"f4zop","tschw","20151","7514","222","2"
"benforged","kenrussell","20151","7514","0","02220"
"f4zop","kenrussell","20151","7514","222","02220"
"benforged","f4zop","20151","7514","0","222"
"donmccurdy","mrdoob","20181","7519","2","2"
"makc","mrdoob","20151","7550","2222221","2222221"
"leitzler","mrdoob","20151","7550","20","2222221"
"mrdoob","simonThiele","20151","7550","2222221","0121222"
"makc","simonThiele","20151","7550","2222221","0121222"
"leitzler","simonThiele","20151","7550","20","0121222"
"leitzler","makc","20151","7550","20","2222221"
"mrdoob","WestLangley","20151","7550","2222221","22"
"simonThiele","WestLangley","20151","7550","0121222","22"
"makc","WestLangley","20151","7550","2222221","22"
"leitzler","WestLangley","20151","7550","20","22"
"bhouston","danielribeiro","20151","7581","2","2"
"danielribeiro","GGAlanSmithee","20151","7581","2","1"
"fernandojsg","GGAlanSmithee","20151","7581","202","1"
"bhouston","GGAlanSmithee","20151","7581","2","1"
"danielribeiro","fernandojsg","20151","7581","2","202"
"bhouston","fernandojsg","20151","7581","2","202"
"danielribeiro","nn4e","20151","7581","2","2"
"GGAlanSmithee","nn4e","20151","7581","1","2"
"fernandojsg","nn4e","20151","7581","202","2"
"mrdoob","nn4e","20151","7581","22","2"
"bhouston","nn4e","20151","7581","2","2"
"danielribeiro","mrdoob","20151","7581","2","22"
"GGAlanSmithee","mrdoob","20151","7581","1","22"
"fernandojsg","mrdoob","20151","7581","202","22"
"bhouston","mrdoob","20151","7581","2","22"
"fernandojsg","tschw","20160","7581","0","0"
"bhouston","WestLangley","20151","7609","120012","12"
"mrdoob","WestLangley","20151","7609","20","12"
"GGAlanSmithee","WestLangley","20151","7609","02","12"
"bhouston","mrdoob","20151","7609","120012","20"
"GGAlanSmithee","mrdoob","20151","7609","02","20"
"bhouston","GGAlanSmithee","20151","7609","120012","02"
"bhouston","WestLangley","20151","7621","201","0"
"mrdoob","WestLangley","20151","7621","21","0"
"bhouston","mrdoob","20151","7621","201","21"
"Crisium","WestLangley","20151","7669","0112202","202"
"GGAlanSmithee","WestLangley","20151","7669","2","202"
"mrdoob","WestLangley","20151","7669","2222221","202"
"Crisium","GGAlanSmithee","20151","7669","0112202","2"
"Crisium","mrdoob","20151","7669","0112202","2222221"
"GGAlanSmithee","mrdoob","20151","7669","2","2222221"
"bhouston","WestLangley","20151","7672","20012222","22222"
"mrdoob","WestLangley","20151","7672","222","22222"
"MasterJames","WestLangley","20151","7672","1","22222"
"bhouston","mrdoob","20151","7672","20012222","222"
"MasterJames","mrdoob","20151","7672","1","222"
"bhouston","MasterJames","20151","7672","20012222","1"
"mrdoob","WestLangley","20151","7684","2","22"
"ikerr","mrdoob","20151","7691","01","222"
"arose","mrdoob","20151","7691","2","222"
"bhouston","mrdoob","20151","7691","20","222"
"arose","ikerr","20151","7691","2","01"
"bhouston","ikerr","20151","7691","20","01"
"arose","bhouston","20151","7691","2","20"
"mrdoob","WestLangley","20151","7691","222","20"
"ikerr","WestLangley","20151","7691","01","20"
"arose","WestLangley","20151","7691","2","20"
"bhouston","WestLangley","20151","7691","20","20"
"kishalmi","mrdoob","20151","7698","222","1"
"linkedz","mrdoob","20151","7704","2","220"
"bhouston","mrdoob","20151","7704","2","220"
"bhouston","linkedz","20151","7704","2","2"
"mrdoob","WestLangley","20151","7704","220","02"
"linkedz","WestLangley","20151","7704","2","02"
"bhouston","WestLangley","20151","7704","2","02"
"Javingka","WestLangley","20151","7710","112","2202"
"mrdoob","WestLangley","20151","7710","21221","2202"
"MasterJames","WestLangley","20151","7710","2","2202"
"Javingka","mrdoob","20151","7710","112","21221"
"MasterJames","mrdoob","20151","7710","2","21221"
"Javingka","MasterJames","20151","7710","112","2"
"florianf","mrdoob","20161","7710","2","2"
"florianf","WestLangley","20161","7710","2","2"
"mrdoob","WestLangley","20161","7710","2","2"
"florianf","Wilt","20161","7710","2","2"
"mrdoob","Wilt","20161","7710","2","2"
"WestLangley","Wilt","20161","7710","2","2"
"elephantatwork","mrdoob","20151","7712","2","2"
"AndrewRayCode","mrdoob","20160","7724","22","2"
"leitzler","mrdoob","20151","7734","2","22"
"makc","mrdoob","20151","7734","2","22"
"leitzler","makc","20151","7734","2","2"
"bpetar","makc","20160","7734","22","22202"
"kschzt","makc","20160","7734","22","22202"
"bpetar","mrdoob","20160","7734","22","222222"
"makc","mrdoob","20160","7734","22202","222222"
"kschzt","mrdoob","20160","7734","22","222222"
"mpaccione","mrdoob","20160","7734","201","222222"
"bpetar","kschzt","20160","7734","22","22"
"bpetar","mpaccione","20160","7734","22","201"
"makc","mpaccione","20160","7734","22202","201"
"kschzt","mpaccione","20160","7734","22","201"
"Claod44","makc","20171","7734","110","2202"
"AndrewRayCode","mrdoob","20151","7736","202","2"
"caseygrun","mrdoob","20151","7736","20","2"
"AndrewRayCode","caseygrun","20151","7736","202","20"
"mrdoob","Mugen87","20180","7739","0","0"
"donmccurdy","Mugen87","20180","7739","2","0"
"donmccurdy","mrdoob","20180","7739","2","0"
"bhouston","Stracx","20151","7764","0","2"
"bhouston","donmccurdy","20171","7764","212","2"
"donmccurdy","Itee","20171","7764","2","2"
"bhouston","Itee","20171","7764","212","2"
"donmccurdy","mrdoob","20171","7764","2","2"
"Itee","mrdoob","20171","7764","2","2"
"bhouston","mrdoob","20171","7764","212","2"
"MasterJames","mrdoob","20151","7769","21","221"
"kenrussell","mrdoob","20151","7769","1","221"
"mrdoob","StarPlugins","20151","7769","221","22200"
"MasterJames","StarPlugins","20151","7769","21","22200"
"kenrussell","StarPlugins","20151","7769","1","22200"
"mrdoob","WestLangley","20151","7769","221","22"
"StarPlugins","WestLangley","20151","7769","22200","22"
"MasterJames","WestLangley","20151","7769","21","22"
"kenrussell","WestLangley","20151","7769","1","22"
"kenrussell","MasterJames","20151","7769","1","21"
"mrdoob","pathei","20170","7769","22212","22"
"mrdoob","WestLangley","20170","7769","22212","22"
"pathei","WestLangley","20170","7769","22","22"
"Immugio","WestLangley","20151","7773","1","2"
"Immugio","mrdoob","20170","7773","2","11"
"kkananen","mrdoob","20151","7801","222","122"
"kkananen","mrdoob","20160","7801","2","0"
"leitzler","mrdoob","20151","7802","2","22"
"jhelf","mrdoob","20151","7802","1","22"
"mrdoob","WestLangley","20151","7802","22","2"
"leitzler","WestLangley","20151","7802","2","2"
"jhelf","WestLangley","20151","7802","1","2"
"jhelf","leitzler","20151","7802","1","2"
"Mugen87","speigg","20160","7802","2020","2020"
"mrdoob","speigg","20160","7802","1","2020"
"matthewspencer","speigg","20160","7802","22","2020"
"litherum","speigg","20160","7802","22","2020"
"mrdoob","Mugen87","20160","7802","1","2020"
"matthewspencer","Mugen87","20160","7802","22","2020"
"litherum","Mugen87","20160","7802","22","2020"
"matthewspencer","mrdoob","20160","7802","22","1"
"litherum","mrdoob","20160","7802","22","1"
"litherum","matthewspencer","20160","7802","22","22"
"kenchikuka","Mugen87","20161","7802","2","02"
"mrdoob","WestLangley","20151","7807","212","2"
"dmarcos","WestLangley","20151","7807","20","2"
"makc","WestLangley","20151","7807","22","2"
"leitzler","WestLangley","20151","7807","2","2"
"dmarcos","mrdoob","20151","7807","20","212"
"makc","mrdoob","20151","7807","22","212"
"leitzler","mrdoob","20151","7807","2","212"
"dmarcos","makc","20151","7807","20","22"
"leitzler","makc","20151","7807","2","22"
"dmarcos","leitzler","20151","7807","20","2"
"donmccurdy","Mugen87","20171","7807","2","2"
"dhritzkiv","WestLangley","20151","7824","2222","2222"
"DanielAChandler","dhritzkiv","20151","7829","2","2"
"brianpeiris","DanielAChandler","20181","7829","1","2"
"dolanmiu","mrdoob","20151","7875","212","2222"
"AndrewRayCode","jee7","20160","7875","2","2"
"chrmi","jee7","20160","7875","2","2"
"jee7","tschw","20160","7875","2","000"
"mrdoob","tschw","20160","7875","2","000"
"titansoftime","tschw","20160","7875","12","000"
"AndrewRayCode","tschw","20160","7875","2","000"
"chrmi","tschw","20160","7875","2","000"
"jee7","mrdoob","20160","7875","2","2"
"AndrewRayCode","mrdoob","20160","7875","2","2"
"chrmi","mrdoob","20160","7875","2","2"
"jee7","titansoftime","20160","7875","2","12"
"mrdoob","titansoftime","20160","7875","2","12"
"AndrewRayCode","titansoftime","20160","7875","2","12"
"chrmi","titansoftime","20160","7875","2","12"
"AndrewRayCode","chrmi","20160","7875","2","2"
"bakajin","titansoftime","20161","7875","101","22"
"gormat","titansoftime","20161","7875","011","22"
"mrdoob","titansoftime","20161","7875","22","22"
"bakajin","gormat","20161","7875","101","011"
"bakajin","mrdoob","20161","7875","101","22"
"gormat","mrdoob","20161","7875","011","22"
"lionbe","vincecampanale","20170","7879","0","2"
"doitonlinemedia","mrdoob","20171","7880","21","22"
"makc","mrdoob","20160","7901","2","21"
"derivou","tschw","20160","7913","1","02"
"donmccurdy","Mugen87","20180","7913","2","2"
"fallenoak","WestLangley","20160","7917","2","21"
"jmstein","mrdoob","20161","7917","102","22"
"borismus","mrdoob","20160","7934","22","2"
"mrdoob","pindiespace","20160","7934","2","20"
"borismus","pindiespace","20160","7934","22","20"
"arodic","mrdoob","20160","7947","1","22"
"mrdoob","WestLangley","20160","7947","22","1"
"arodic","WestLangley","20160","7947","1","1"
"bhouston","mrdoob","20160","7948","00","2"
"kumavis","mrdoob","20160","7948","1","2"
"bhouston","kumavis","20160","7948","00","1"
"karimbeyrouti","kdrnic","20160","7956","22222","2022"
"bhouston","kdrnic","20160","7956","2","2022"
"bhouston","karimbeyrouti","20160","7956","2","22222"
"kdrnic","WestLangley","20160","7956","2022","22"
"karimbeyrouti","WestLangley","20160","7956","22222","22"
"bhouston","WestLangley","20160","7956","2","22"
"jwdunn1","mrdoob","20160","7970","2","1"
"mrdoob","rfm1201","20160","7991","2","0"
"blahmonkey","MasterJames","20160","8007","12221","0"
"MasterJames","mrdoob","20160","8007","0","22"
"blahmonkey","mrdoob","20160","8007","12221","22"
"MasterJames","NicolaiMogensen","20160","8007","0","22"
"mrdoob","NicolaiMogensen","20160","8007","22","22"
"blahmonkey","NicolaiMogensen","20160","8007","12221","22"
"ByDenis","Mugen87","20171","8007","1","2"
"jkarbows","mrdoob","20160","8009","2","2"
"makc","mrdoob","20160","8009","22","2"
"jkarbows","makc","20160","8009","2","22"
"donmccurdy","mrdoob","20171","8009","2","2"
"makc","mrdoob","20171","8009","0","2"
"donmccurdy","makc","20171","8009","2","0"
"Makio64","mrdoob","20160","8016","202","022"
"mrdoob","Zob1","20160","8016","022","2"
"Makio64","Zob1","20160","8016","202","2"
"WestLangley","Zob1","20160","8016","20","2"
"pailhead","Zob1","20160","8016","0","2"
"sjlynch","Zob1","20160","8016","0","2"
"mrdoob","WestLangley","20160","8016","022","20"
"Makio64","WestLangley","20160","8016","202","20"
"pailhead","WestLangley","20160","8016","0","20"
"sjlynch","WestLangley","20160","8016","0","20"
"mrdoob","pailhead","20160","8016","022","0"
"Makio64","pailhead","20160","8016","202","0"
"mrdoob","sjlynch","20160","8016","022","0"
"Makio64","sjlynch","20160","8016","202","0"
"pailhead","sjlynch","20160","8016","0","0"
"mrdoob","zEh-","20161","8016","21","22"
"Makio64","zEh-","20161","8016","1","22"
"Makio64","mrdoob","20161","8016","1","21"
"astrolabio","mrdoob","20160","8022","22222","2"
"leitzler","mrdoob","20160","8022","2","2"
"mrdoob","NicolasRannou","20160","8022","2","2"
"astrolabio","NicolasRannou","20160","8022","22222","2"
"leitzler","NicolasRannou","20160","8022","2","2"
"mrdoob","zz85","20160","8022","2","2"
"astrolabio","zz85","20160","8022","22222","2"
"NicolasRannou","zz85","20160","8022","2","2"
"leitzler","zz85","20160","8022","2","2"
"astrolabio","leitzler","20160","8022","22222","2"
"makc","MasterJames","20160","8024","22222","2022212"
"makc","Wilt","20160","8024","22222","00201"
"MasterJames","Wilt","20160","8024","2022212","00201"
"WestLangley","Wilt","20160","8024","2","00201"
"makc","WestLangley","20160","8024","22222","2"
"MasterJames","WestLangley","20160","8024","2022212","2"
"Mugen87","Wilt","20180","8024","22","021"
"bhouston","mrdoob","20160","8055","2","22200"
"mrdoob","wolfmanfx","20160","8055","22200","202"
"bhouston","wolfmanfx","20160","8055","2","202"
"bhouston","mrdoob","20160","8071","20","2"
"mrdoob","simonihmig","20160","8071","2","0"
"bhouston","simonihmig","20160","8071","20","0"
"mrdoob","tbroyer","20160","8071","2","2"
"bhouston","tbroyer","20160","8071","20","2"
"simonihmig","tbroyer","20160","8071","0","2"
"MasterJames","theo-armour","20160","8075","2","2"
"MasterJames","theo-armour","20160","8086","0","202"
"MasterJames","wavesoft","20160","8086","0","1220"
"theo-armour","wavesoft","20160","8086","202","1220"
"mrdoob","s9k","20160","8087","1","2"
"dimecho","mlknz","20161","8087","2","2"
"mlknz","mrdoob","20161","8087","2","02"
"dimecho","mrdoob","20161","8087","2","02"
"mlknz","SonicSerpentine","20161","8087","2","1"
"mrdoob","SonicSerpentine","20161","8087","02","1"
"dimecho","SonicSerpentine","20161","8087","2","1"
"chenye0","haywirez","20170","8087","110","22"
"haywirez","kervel","20170","8087","22","2"
"chenye0","kervel","20170","8087","110","2"
"haywirez","SonicSerpentine","20170","8087","22","2"
"kervel","SonicSerpentine","20170","8087","2","2"
"chenye0","SonicSerpentine","20170","8087","110","2"
"mrdoob","SonicSerpentine","20170","8087","2","2"
"haywirez","mrdoob","20170","8087","22","2"
"kervel","mrdoob","20170","8087","2","2"
"chenye0","mrdoob","20170","8087","110","2"
"mpk","mrdoob","20160","8090","1","21"
"bhouston","mrdoob","20160","8090","1","21"
"bhouston","mpk","20160","8090","1","1"
"bhouston","robertoranon","20171","8090","20222","0010222"
"mrdoob","RParkerE","20160","8100","22022","2222"
"humam-nameer-10p","mrdoob","20171","8100","0","2"
"jonobr1","mrdoob","20160","8110","2220022","2221"
"danrossi","mrdoob","20160","8110","1222220202002","2221"
"gsabran","mrdoob","20160","8110","1","2221"
"MasterJames","mrdoob","20160","8110","0","2221"
