"name1","name2","period","issue_num","p1","p2"
"damianavila","techtonik","20141","3025","02","22222"
"minrk","techtonik","20141","3025","2","22222"
"ivanov","tkf","20130","3025","2222","22"
"techtonik","tkf","20130","3025","22222","22"
"takluyver","tkf","20130","3025","202","22"
"minrk","tkf","20130","3025","2","22"
"ellisonbg","tkf","20130","3025","22","22"
"jason-s","tkf","20141","3025","0","22"
"Carreau","tkf","20141","3025","022","22"
"damianavila","tkf","20141","3025","02","22"
"techtonik","tkf","20141","3025","2","22"
"minrk","tkf","20141","3025","2","22"
"ivanov","takluyver","20130","3025","2222","202"
"minrk","takluyver","20130","3025","2","202"
"ellisonbg","takluyver","20130","3025","22","202"
"jason-s","takluyver","20141","3025","0","202"
"Carreau","takluyver","20141","3025","022","202"
"damianavila","takluyver","20141","3025","02","202"
"minrk","takluyver","20141","3025","2","202"
"ivanov","minrk","20130","3025","2222","2"
"ellisonbg","minrk","20130","3025","22","2"
"jason-s","minrk","20141","3025","0","2"
"Carreau","minrk","20141","3025","022","2"
"damianavila","minrk","20141","3025","02","2"
"Carreau","ellisonbg","20141","3025","022","22"
"damianavila","ellisonbg","20141","3025","02","22"
"ivanov","jason-s","20130","3025","2222","0"
"ellisonbg","jason-s","20130","3025","22","0"
"Carreau","jason-s","20141","3025","022","0"
"damianavila","jason-s","20141","3025","02","0"
"Carreau","damianavila","20141","3025","022","02"
"ivanov","techtonik","20130","3025","2222","2"
"takluyver","techtonik","20130","3025","202","2"
"minrk","techtonik","20130","3025","2","2"
"ellisonbg","techtonik","20130","3025","22","2"
"jason-s","techtonik","20141","3025","0","2"
"Carreau","techtonik","20141","3025","022","2"
"damianavila","techtonik","20141","3025","02","2"
"minrk","techtonik","20141","3025","2","2"
"ivanov","minrk","20130","3025","2222","2"
"ellisonbg","minrk","20130","3025","22","2"
"jason-s","minrk","20141","3025","0","2"
"Carreau","minrk","20141","3025","022","2"
"damianavila","minrk","20141","3025","02","2"
"lgautier","minrk","20130","3026","0","1"
"ellisonbg","minrk","20140","3026","2","1"
"ellisonbg","lgautier","20140","3026","2","0"
"lgautier","minrk","20130","3026","0","2"
"ellisonbg","minrk","20140","3026","2","2"
"ellisonbg","minrk","20140","3029","21","2"
"damianavila","minrk","20140","3029","0","2"
"minrk","switham","20130","3029","2","2"
"ellisonbg","switham","20140","3029","21","2"
"damianavila","switham","20140","3029","0","2"
"damianavila","ellisonbg","20140","3029","0","21"
"ivanov","minrk","20130","3030","2","2"
"ivanov","skirpichev","20130","3030","2","2"
"minrk","skirpichev","20130","3030","2","2"
"juliantaylor","minrk","20130","3031","00","0"
"alorozco53","minrk","20170","3031","2","0"
"alorozco53","juliantaylor","20170","3031","2","00"
"minrk","nehalecky","20130","3031","0","111"
"juliantaylor","nehalecky","20130","3031","00","111"
"alorozco53","nehalecky","20170","3031","2","111"
"Carreau","ivanov","20130","3033","2","222"
"ivanov","minrk","20130","3033","222","11"
"Carreau","minrk","20130","3033","2","11"
"Carreau","minrk","20130","3036","1","2"
"jankatins","minrk","20131","3036","2","2"
"damianavila","minrk","20140","3036","2","2"
"minrk","parente","20130","3036","2","2"
"Carreau","parente","20130","3036","1","2"
"jankatins","parente","20131","3036","2","2"
"damianavila","parente","20140","3036","2","2"
"minrk","Swanson-Hysell","20130","3036","2","2"
"parente","Swanson-Hysell","20130","3036","2","2"
"Carreau","Swanson-Hysell","20130","3036","1","2"
"jankatins","Swanson-Hysell","20131","3036","2","2"
"damianavila","Swanson-Hysell","20140","3036","2","2"
"Carreau","jankatins","20130","3036","1","2"
"damianavila","jankatins","20140","3036","2","2"
"Carreau","damianavila","20130","3036","1","2"
"ellisonbg","ivanov","20130","3037","22","1"
"Carreau","ivanov","20141","3037","2","1"
"Carreau","ellisonbg","20141","3037","2","22"
"ivanov","techtonik","20130","3037","1","2"
"ellisonbg","techtonik","20130","3037","22","2"
"Carreau","techtonik","20141","3037","2","2"
"jstenar","minrk","20130","3039","222","2222"
"ghost","minrk","20130","3040","20020","2120"
"Carreau","minrk","20130","3040","10","2120"
"Carreau","ghost","20130","3040","10","20020"
"jankatins","ogrisel","20130","3041","2","1"
"minrk","ogrisel","20130","3041","2","1"
"ellisonbg","ogrisel","20130","3041","2","1"
"ellisonbg","jankatins","20130","3041","2","2"
"jankatins","minrk","20130","3041","2","2"
"ellisonbg","minrk","20130","3041","2","2"
"minrk","skirpichev","20130","3043","2","2"
"minrk","skirpichev","20131","3043","21","2"
"minrk","skirpichev","20130","3043","2","20"
"minrk","skirpichev","20131","3043","21","20"
"JDWarner","pablooliveira","20131","3044","1","2"
"groakat","minrk","20130","3045","0","22"
"juliantaylor","minrk","20130","3045","2","22"
"groakat","juliantaylor","20130","3045","0","2"
"jstenar","takluyver","20130","3046","2","1"
"minrk","takluyver","20130","3046","1","1"
"jstenar","minrk","20130","3046","2","1"
"Carreau","takluyver","20130","3047","2","2"
"minrk","takluyver","20130","3047","2","2"
"Carreau","minrk","20130","3047","2","2"
"Carreau","takluyver","20130","3048","2","0"
"ghost","minrk","20130","3049","22","1"
"Carreau","minrk","20130","3051","2","1"
"Carreau","minrk","20130","3053","20","2"
"jankatins","minrk","20131","3053","2","2"
"ellisonbg","minrk","20131","3053","20","2"
"Carreau","sandeepraju","20130","3053","20","2"
"minrk","sandeepraju","20130","3053","2","2"
"jankatins","sandeepraju","20131","3053","2","2"
"minrk","sandeepraju","20131","3053","2222","2"
"ellisonbg","sandeepraju","20131","3053","20","2"
"Carreau","jankatins","20130","3053","20","2"
"ellisonbg","jankatins","20131","3053","20","2"
"Carreau","minrk","20130","3053","20","2222"
"jankatins","minrk","20131","3053","2","2222"
"ellisonbg","minrk","20131","3053","20","2222"
"Carreau","ellisonbg","20130","3053","20","20"
"minrk","takluyver","20130","3055","2","0"
"damianavila","ellisonbg","20130","3058","1","101"
"chiwhalee","ellisonbg","20140","3058","2","101"
"Carreau","ellisonbg","20140","3058","2","101"
"ellisonbg","minrk","20130","3058","101","20"
"damianavila","minrk","20130","3058","1","20"
"chiwhalee","minrk","20140","3058","2","20"
"Carreau","minrk","20140","3058","2","20"
"chiwhalee","damianavila","20140","3058","2","1"
"Carreau","damianavila","20140","3058","2","1"
"ellisonbg","mprat","20130","3058","101","1"
"minrk","mprat","20130","3058","20","1"
"damianavila","mprat","20130","3058","1","1"
"chiwhalee","mprat","20140","3058","2","1"
"Carreau","mprat","20140","3058","2","1"
"Carreau","chiwhalee","20140","3058","2","2"
"Carreau","vext01","20130","3059","201","211"
"minrk","vext01","20130","3059","2","211"
"Carreau","minrk","20130","3059","201","2"
"arsenovic","Carreau","20131","3064","222221","2222"
"Carreau","minrk","20130","3064","2222","2220"
"damianavila","minrk","20130","3064","102","2220"
"arsenovic","minrk","20131","3064","222221","2220"
"Carreau","damianavila","20130","3064","2222","102"
"arsenovic","damianavila","20131","3064","222221","102"
"Carreau","minrk","20130","3064","2222","22222"
"damianavila","minrk","20130","3064","102","22222"
"arsenovic","minrk","20131","3064","222221","22222"
"Carreau","PeterMinin","20130","3064","2222","1"
"minrk","PeterMinin","20130","3064","2220","1"
"damianavila","PeterMinin","20130","3064","102","1"
"arsenovic","PeterMinin","20131","3064","222221","1"
"minrk","PeterMinin","20131","3064","22222","1"
"ghost","minrk","20130","3065","21","22"
"Carreau","minrk","20130","3065","2","22"
"Carreau","ghost","20130","3065","2","21"
"takluyver","tkf","20130","3066","2122","222"
"bfroehle","tkf","20130","3066","12","222"
"ellisonbg","tkf","20130","3066","1","222"
"fperez","tkf","20130","3066","1","222"
"bfroehle","takluyver","20130","3066","12","2122"
"ellisonbg","takluyver","20130","3066","1","2122"
"fperez","takluyver","20130","3066","1","2122"
"bfroehle","ellisonbg","20130","3066","12","1"
"bfroehle","fperez","20130","3066","12","1"
"ellisonbg","fperez","20130","3066","1","1"
"juliantaylor","minrk","20130","3067","0","222"
"Carreau","minrk","20130","3068","2","211"
"Carreau","takluyver","20130","3068","2","02"
"minrk","takluyver","20130","3068","211","02"
"Carreau","minrk","20130","3069","2","2"
"jankatins","minrk","20131","3069","2","2"
"lsxinh","minrk","20151","3069","2","2"
"Carreau","jankatins","20130","3069","2","2"
"Carreau","lsxinh","20130","3069","2","2"
"jankatins","lsxinh","20131","3069","2","2"
"Carreau","minrk","20130","3070","2","2"
"Carreau","tkf","20130","3070","2","1"
"minrk","tkf","20130","3070","2","1"
"minrk","takluyver","20130","3071","020222","2201020"
"Carreau","takluyver","20130","3071","2","2201020"
"fperez","takluyver","20130","3071","0222","2201020"
"jstenar","takluyver","20130","3071","220","2201020"
"bfroehle","takluyver","20130","3071","2","2201020"
"takluyver","tkf","20130","3071","2201020","00102020"
"minrk","tkf","20130","3071","020222","00102020"
"Carreau","tkf","20130","3071","2","00102020"
"fperez","tkf","20130","3071","0222","00102020"
"jstenar","tkf","20130","3071","220","00102020"
"bfroehle","tkf","20130","3071","2","00102020"
"Carreau","minrk","20130","3071","2","020222"
"fperez","minrk","20130","3071","0222","020222"
"jstenar","minrk","20130","3071","220","020222"
"bfroehle","minrk","20130","3071","2","020222"
"bfroehle","Carreau","20130","3071","2","2"
"Carreau","fperez","20130","3071","2","0222"
"bfroehle","fperez","20130","3071","2","0222"
"Carreau","jstenar","20130","3071","2","220"
"fperez","jstenar","20130","3071","0222","220"
"bfroehle","jstenar","20130","3071","2","220"
"ellisonbg","minrk","20130","3072","202","22"
"bfroehle","minrk","20130","3073","2","12"
"fperez","minrk","20130","3073","1","12"
"bfroehle","fperez","20130","3073","2","1"
"ivanov","takluyver","20130","3075","22","1"
"Carreau","minrk","20130","3076","11","1"
"Carreau","fperez","20130","3078","2","1"
"fperez","satra","20130","3078","1","2"
"Carreau","satra","20130","3078","2","2"
"minrk","spookylukey","20130","3081","0","1"
"Carreau","shane-reaume","20130","3085","0","1"
"ArcTanSusan","shane-reaume","20131","3085","22","1"
"Carreau","shane-reaume","20131","3085","2","1"
"ArcTanSusan","Carreau","20131","3085","22","0"
"ArcTanSusan","Carreau","20131","3085","22","2"
"shane-reaume","takluyver","20130","3085","1","2"
"Carreau","takluyver","20130","3085","0","2"
"ArcTanSusan","takluyver","20131","3085","22","2"
"Carreau","takluyver","20131","3085","2","2"
"ellisonbg","minrk","20130","3086","20","220"
"ivanov","minrk","20130","3086","0","220"
"Carreau","minrk","20130","3086","0","220"
"andreabedini","minrk","20131","3086","10","220"
"Carreau","minrk","20131","3086","0","220"
"Carreau","minrk","20171","3086","1","220"
"Carreau","ellisonbg","20130","3086","0","20"
"andreabedini","ellisonbg","20131","3086","10","20"
"Carreau","ellisonbg","20131","3086","0","20"
"Carreau","ellisonbg","20171","3086","1","20"
"ellisonbg","ivanov","20130","3086","20","0"
"Carreau","ivanov","20130","3086","0","0"
"andreabedini","ivanov","20131","3086","10","0"
"Carreau","ivanov","20131","3086","0","0"
"Carreau","ivanov","20171","3086","1","0"
"andreabedini","Carreau","20131","3086","10","0"
"andreabedini","Carreau","20131","3086","10","0"
"minrk","rossant","20130","3086","220","1"
"ellisonbg","rossant","20130","3086","20","1"
"ivanov","rossant","20130","3086","0","1"
"Carreau","rossant","20130","3086","0","1"
"andreabedini","rossant","20131","3086","10","1"
"Carreau","rossant","20131","3086","0","1"
"Carreau","rossant","20171","3086","1","1"
"andreabedini","Carreau","20131","3086","10","1"
"Carreau","minrk","20130","3087","20","202"
"dmopalmer","minrk","20130","3087","2","202"
"Carreau","dmopalmer","20130","3087","20","2"
"ellisonbg","minrk","20130","3089","221222","2020"
"felixgao","minrk","20130","3090","221","202"
"donaldbraman","minrk","20131","3090","1","202"
"donaldbraman","felixgao","20131","3090","1","221"
"minrk","takluyver","20130","3090","202","2"
"felixgao","takluyver","20130","3090","221","2"
"donaldbraman","takluyver","20131","3090","1","2"
"davclark","minrk","20130","3092","2","2"
"amelio-vazquez-reina","bfroehle","20130","3093","1","2"
"bfroehle","musically-ut","20130","3093","2","2"
"amelio-vazquez-reina","musically-ut","20130","3093","1","2"
"ellisonbg","minrk","20140","3095","2","2"
"jorisvandenbossche","takluyver","20130","3098","220","20"
"davclark","takluyver","20131","3098","2","20"
"davclark","jorisvandenbossche","20131","3098","2","220"
"jorisvandenbossche","takluyver","20130","3098","220","2"
"davclark","takluyver","20131","3098","2","2"
"davclark","jorisvandenbossche","20141","3100","2","222"
"jankatins","jorisvandenbossche","20150","3100","2","222"
"Carreau","jorisvandenbossche","20150","3100","2","222"
"jorisvandenbossche","takluyver","20130","3100","222","02"
"jorisvandenbossche","takluyver","20131","3100","0","02"
"stonebig","takluyver","20141","3100","22","02"
"davclark","takluyver","20141","3100","2","02"
"jankatins","takluyver","20150","3100","2","02"
"mygitjunk","takluyver","20150","3100","2","02"
"Carreau","takluyver","20150","3100","2","02"
"jorisvandenbossche","Thwiouz","20130","3100","222","211"
"takluyver","Thwiouz","20130","3100","02","211"
"jorisvandenbossche","Thwiouz","20131","3100","0","211"
"takluyver","Thwiouz","20140","3100","2","211"
"stonebig","Thwiouz","20141","3100","22","211"
"davclark","Thwiouz","20141","3100","2","211"
"jankatins","Thwiouz","20150","3100","2","211"
"mygitjunk","Thwiouz","20150","3100","2","211"
"Carreau","Thwiouz","20150","3100","2","211"
"davclark","jorisvandenbossche","20141","3100","2","0"
"jankatins","jorisvandenbossche","20150","3100","2","0"
"Carreau","jorisvandenbossche","20150","3100","2","0"
"jorisvandenbossche","zhangruoyu","20130","3100","222","2"
"takluyver","zhangruoyu","20130","3100","02","2"
"Thwiouz","zhangruoyu","20131","3100","211","2"
"jorisvandenbossche","zhangruoyu","20131","3100","0","2"
"takluyver","zhangruoyu","20140","3100","2","2"
"stonebig","zhangruoyu","20141","3100","22","2"
"davclark","zhangruoyu","20141","3100","2","2"
"jankatins","zhangruoyu","20150","3100","2","2"
"mygitjunk","zhangruoyu","20150","3100","2","2"
"Carreau","zhangruoyu","20150","3100","2","2"
"jorisvandenbossche","takluyver","20130","3100","222","2"
"jorisvandenbossche","takluyver","20131","3100","0","2"
"stonebig","takluyver","20141","3100","22","2"
"davclark","takluyver","20141","3100","2","2"
"jankatins","takluyver","20150","3100","2","2"
"mygitjunk","takluyver","20150","3100","2","2"
"Carreau","takluyver","20150","3100","2","2"
"jorisvandenbossche","stonebig","20130","3100","222","22"
"jorisvandenbossche","stonebig","20131","3100","0","22"
"davclark","stonebig","20141","3100","2","22"
"jankatins","stonebig","20150","3100","2","22"
"mygitjunk","stonebig","20150","3100","2","22"
"Carreau","stonebig","20150","3100","2","22"
"Carreau","davclark","20150","3100","2","2"
"davclark","jankatins","20141","3100","2","2"
"Carreau","jankatins","20150","3100","2","2"
"jorisvandenbossche","mygitjunk","20130","3100","222","2"
"jorisvandenbossche","mygitjunk","20131","3100","0","2"
"davclark","mygitjunk","20141","3100","2","2"
"jankatins","mygitjunk","20150","3100","2","2"
"Carreau","mygitjunk","20150","3100","2","2"
"Carreau","minrk","20130","3101","1","22222"
"ellisonbg","minrk","20130","3101","22221","22222"
"Carreau","ellisonbg","20130","3101","1","22221"
"phillipberndt","takluyver","20130","3103","1","222"
"Carreau","rla3rd","20130","3104","1","1"
"ellisonbg","rla3rd","20130","3104","0","1"
"minrk","rla3rd","20130","3104","2","1"
"Carreau","ellisonbg","20130","3104","1","0"
"Carreau","minrk","20130","3104","1","2"
"ellisonbg","minrk","20130","3104","0","2"
"Carreau","juliantaylor","20130","3105","2","2"
"ellisonbg","juliantaylor","20130","3105","11","2"
"juliantaylor","minrk","20130","3105","2","222"
"Carreau","minrk","20130","3105","2","222"
"ellisonbg","minrk","20130","3105","11","222"
"Carreau","ellisonbg","20130","3105","2","11"
"akhmerov","minrk","20130","3106","2221","20200"
"amelio-vazquez-reina","ivanov","20130","3107","11","2"
"Carreau","ivanov","20130","3107","2","2"
"amelio-vazquez-reina","Carreau","20130","3107","11","2"
"Carreau","juliantaylor","20130","3110","2","2"
"Carreau","minrk","20130","3110","2","2"
"juliantaylor","minrk","20130","3110","2","2"
"peterswanson","takluyver","20130","3111","2021","0"
"minrk","takluyver","20130","3111","022","0"
"git42","takluyver","20141","3111","2","0"
"minrk","takluyver","20141","3111","2","0"
"mforbes","takluyver","20141","3111","2","0"
"jankatins","takluyver","20141","3111","2","0"
"minrk","peterswanson","20130","3111","022","2021"
"git42","peterswanson","20141","3111","2","2021"
"minrk","peterswanson","20141","3111","2","2021"
"mforbes","peterswanson","20141","3111","2","2021"
"jankatins","peterswanson","20141","3111","2","2021"
"git42","minrk","20141","3111","2","022"
"mforbes","minrk","20141","3111","2","022"
"jankatins","minrk","20141","3111","2","022"
"git42","minrk","20141","3111","2","2"
"mforbes","minrk","20141","3111","2","2"
"jankatins","minrk","20141","3111","2","2"
"git42","mforbes","20141","3111","2","2"
"jankatins","mforbes","20141","3111","2","2"
"git42","jankatins","20141","3111","2","2"
"minrk","takluyver","20130","3112","22020","22"
"ivanov","takluyver","20130","3112","2","22"
"boxed","takluyver","20130","3112","02","22"
"boxed","takluyver","20141","3112","1","22"
"ivanov","minrk","20130","3112","2","22020"
"boxed","minrk","20130","3112","02","22020"
"boxed","minrk","20141","3112","1","22020"
"boxed","ivanov","20130","3112","02","2"
"boxed","ivanov","20141","3112","1","2"
"Carreau","ellisonbg","20130","3116","22","1"
"ellisonbg","minrk","20130","3116","1","21"
"Carreau","minrk","20130","3116","22","21"
"bfroehle","takluyver","20130","3119","2","2"
"boxed","takluyver","20130","3119","1","2"
"bfroehle","boxed","20130","3119","2","1"
"Carreau","minrk","20130","3120","20","222"
"Carreau","ghost","20130","3121","1","2"
"amelio-vazquez-reina","bfroehle","20130","3122","12","2"
"bfroehle","ellisonbg","20130","3122","2","2"
"amelio-vazquez-reina","ellisonbg","20130","3122","12","2"
"bfroehle","mechanical-snail","20130","3122","2","2"
"amelio-vazquez-reina","mechanical-snail","20130","3122","12","2"
"ellisonbg","mechanical-snail","20140","3122","2","2"
"bfroehle","minrk","20130","3122","2","2"
"amelio-vazquez-reina","minrk","20130","3122","12","2"
"ellisonbg","minrk","20140","3122","2","2"
"mechanical-snail","minrk","20140","3122","2","2"
"juliantaylor","minrk","20130","3123","2","2"
"Carreau","ellisonbg","20130","3125","1","2"
"dwyde","ellisonbg","20130","3125","1","2"
"Carreau","dwyde","20130","3125","1","1"
"Carreau","ellisonbg","20130","3125","1","021"
"dwyde","ellisonbg","20130","3125","1","021"
"ellisonbg","ivanov","20130","3125","2","2"
"Carreau","ivanov","20130","3125","1","2"
"dwyde","ivanov","20130","3125","1","2"
"ellisonbg","ivanov","20131","3125","021","2"
"ellisonbg","minrk","20130","3125","2","2"
"Carreau","minrk","20130","3125","1","2"
"dwyde","minrk","20130","3125","1","2"
"ellisonbg","minrk","20131","3125","021","2"
"ivanov","minrk","20131","3125","2","2"
"bicubic","Carreau","20130","3127","00","2"
"juliantaylor","minrk","20130","3128","2","22"
"ellisonbg","minrk","20130","3128","0","22"
"davidia","minrk","20130","3128","1","22"
"ellisonbg","juliantaylor","20130","3128","0","2"
"davidia","juliantaylor","20130","3128","1","2"
"davidia","ellisonbg","20130","3128","1","0"
"Carreau","juliantaylor","20130","3129","2","2"
"metakermit","minrk","20130","3131","1","22"
"ahmadia","Carreau","20130","3132","2","0222"
"Carreau","keflavich","20130","3132","0222","002"
"ahmadia","keflavich","20130","3132","2","002"
"jasongrout","keflavich","20130","3132","222","002"
"damianavila","keflavich","20131","3132","21","002"
"Carreau","jasongrout","20130","3132","0222","222"
"ahmadia","jasongrout","20130","3132","2","222"
"damianavila","jasongrout","20131","3132","21","222"
"Carreau","kevindavenport","20130","3132","0222","22"
"ahmadia","kevindavenport","20130","3132","2","22"
"keflavich","kevindavenport","20130","3132","002","22"
"jasongrout","kevindavenport","20130","3132","222","22"
"damianavila","kevindavenport","20131","3132","21","22"
"Carreau","damianavila","20130","3132","0222","21"
"ahmadia","damianavila","20130","3132","2","21"
"juliantaylor","takluyver","20130","3133","2","2"
"lgautier","takluyver","20130","3134","000","220"
"davclark","takluyver","20140","3134","2","220"
"davclark","lgautier","20140","3134","2","000"
"fperez","hukka","20140","3138","2","2"
"hukka","minrk","20130","3138","2","22"
"fperez","minrk","20140","3138","2","22"
"hukka","takluyver","20130","3138","2","0"
"minrk","takluyver","20130","3138","22","0"
"fperez","takluyver","20140","3138","2","0"
"ellisonbg","minrk","20130","3140","222","02"
"boxed","minrk","20130","3141","2220","020"
"ellisonbg","minrk","20130","3141","1","020"
"boxed","ellisonbg","20130","3141","2220","1"
"juliantaylor","minrk","20130","3142","02","02"
"ellisonbg","minrk","20130","3142","2012","02"
"minrk","tomspur","20130","3142","02","021"
"juliantaylor","tomspur","20130","3142","02","021"
"ellisonbg","tomspur","20130","3142","2012","021"
"ellisonbg","juliantaylor","20130","3142","2012","02"
"Carreau","minrk","20130","3143","11","2"
"Carreau","minrk","20130","3144","2","0"
"ellisonbg","minrk","20130","3144","02","0"
"Carreau","ellisonbg","20130","3144","2","02"
"Carreau","elyase","20130","3145","10","22"
"albertov","minrk","20130","3147","2","21"
"ivanov","minrk","20130","3148","21","1"
"damianavila","ivanov","20130","3149","00","21"
"damianavila","ivanov","20131","3149","2","21"
"minrk","tkf","20130","3150","200","2222"
"rkern","tkf","20130","3150","2","2222"
"bfroehle","tkf","20130","3150","2","2222"
"ellisonbg","tkf","20130","3150","20","2222"
"takluyver","tkf","20130","3150","0","2222"
"Carreau","tkf","20130","3150","0","2222"
"minrk","tkf","20131","3150","2","2222"
"mgaitan","tkf","20131","3150","2","2222"
"minrk","tkf","20140","3150","02","2222"
"rossant","tkf","20140","3150","22","2222"
"mgaitan","tkf","20140","3150","220","2222"
"Carreau","tkf","20140","3150","0","2222"
"ellisonbg","tkf","20140","3150","2","2222"
"bfroehle","minrk","20130","3150","2","200"
"ellisonbg","minrk","20130","3150","20","200"
"Carreau","minrk","20130","3150","0","200"
"mgaitan","minrk","20131","3150","2","200"
"mgaitan","minrk","20140","3150","220","200"
"Carreau","minrk","20140","3150","0","200"
"ellisonbg","minrk","20140","3150","2","200"
"minrk","rkern","20130","3150","200","2"
"bfroehle","rkern","20130","3150","2","2"
"ellisonbg","rkern","20130","3150","20","2"
"Carreau","rkern","20130","3150","0","2"
"minrk","rkern","20131","3150","2","2"
"mgaitan","rkern","20131","3150","2","2"
"minrk","rkern","20140","3150","02","2"
"mgaitan","rkern","20140","3150","220","2"
"Carreau","rkern","20140","3150","0","2"
"ellisonbg","rkern","20140","3150","2","2"
"bfroehle","ellisonbg","20130","3150","2","20"
"Carreau","ellisonbg","20130","3150","0","20"
"Carreau","ellisonbg","20140","3150","0","20"
"minrk","takluyver","20130","3150","200","0"
"rkern","takluyver","20130","3150","2","0"
"bfroehle","takluyver","20130","3150","2","0"
"ellisonbg","takluyver","20130","3150","20","0"
"Carreau","takluyver","20130","3150","0","0"
"minrk","takluyver","20131","3150","2","0"
"mgaitan","takluyver","20131","3150","2","0"
"minrk","takluyver","20140","3150","02","0"
"rossant","takluyver","20140","3150","22","0"
"mgaitan","takluyver","20140","3150","220","0"
"Carreau","takluyver","20140","3150","0","0"
"ellisonbg","takluyver","20140","3150","2","0"
"bfroehle","Carreau","20130","3150","2","0"
"bfroehle","minrk","20130","3150","2","2"
"ellisonbg","minrk","20130","3150","20","2"
"Carreau","minrk","20130","3150","0","2"
"mgaitan","minrk","20131","3150","2","2"
"mgaitan","minrk","20140","3150","220","2"
"Carreau","minrk","20140","3150","0","2"
"ellisonbg","minrk","20140","3150","2","2"
"bfroehle","mgaitan","20130","3150","2","2"
"ellisonbg","mgaitan","20130","3150","20","2"
"Carreau","mgaitan","20130","3150","0","2"
"Carreau","mgaitan","20140","3150","0","2"
"ellisonbg","mgaitan","20140","3150","2","2"
"bfroehle","minrk","20130","3150","2","02"
"ellisonbg","minrk","20130","3150","20","02"
"Carreau","minrk","20130","3150","0","02"
"mgaitan","minrk","20131","3150","2","02"
"mgaitan","minrk","20140","3150","220","02"
"Carreau","minrk","20140","3150","0","02"
"ellisonbg","minrk","20140","3150","2","02"
"minrk","rossant","20130","3150","200","22"
"rkern","rossant","20130","3150","2","22"
"bfroehle","rossant","20130","3150","2","22"
"ellisonbg","rossant","20130","3150","20","22"
"Carreau","rossant","20130","3150","0","22"
"minrk","rossant","20131","3150","2","22"
"mgaitan","rossant","20131","3150","2","22"
"minrk","rossant","20140","3150","02","22"
"mgaitan","rossant","20140","3150","220","22"
"Carreau","rossant","20140","3150","0","22"
"ellisonbg","rossant","20140","3150","2","22"
"bfroehle","mgaitan","20130","3150","2","220"
"ellisonbg","mgaitan","20130","3150","20","220"
"Carreau","mgaitan","20130","3150","0","220"
"Carreau","mgaitan","20140","3150","0","220"
"ellisonbg","mgaitan","20140","3150","2","220"
"bfroehle","Carreau","20130","3150","2","0"
"bfroehle","ellisonbg","20130","3150","2","2"
"Carreau","ellisonbg","20130","3150","0","2"
"Carreau","ellisonbg","20140","3150","0","2"
"asmeurer","bfroehle","20140","3151","2","2"
"bfroehle","takluyver","20130","3151","2","22"
"lebigot","takluyver","20130","3151","0","22"
"asmeurer","takluyver","20140","3151","2","22"
"lebigot","takluyver","20140","3151","0","22"
"bfroehle","lebigot","20130","3151","2","0"
"asmeurer","lebigot","20140","3151","2","0"
"bfroehle","lebigot","20130","3151","2","0"
"asmeurer","lebigot","20140","3151","2","0"
"Carreau","klonuo","20130","3152","12","11"
"klonuo","minrk","20130","3152","11","1"
"Carreau","minrk","20130","3152","12","1"
"minrk","timmie","20130","3153","220","22222"
"ivanov","timmie","20131","3153","2","22222"
"ellisonbg","timmie","20140","3153","20","22222"
"minrk","timmie","20140","3153","21","22222"
"ivanov","timmie","20140","3153","2","22222"
"ivanov","minrk","20131","3153","2","220"
"ellisonbg","minrk","20140","3153","20","220"
"ivanov","minrk","20140","3153","2","220"
"ellisonbg","ivanov","20140","3153","20","2"
"ivanov","minrk","20131","3153","2","21"
"ellisonbg","minrk","20140","3153","20","21"
"ivanov","minrk","20140","3153","2","21"
"minrk","timmie","20130","3153","220","2"
"ivanov","timmie","20131","3153","2","2"
"ellisonbg","timmie","20140","3153","20","2"
"minrk","timmie","20140","3153","21","2"
"ivanov","timmie","20140","3153","2","2"
"ellisonbg","ivanov","20140","3153","20","2"
"ellisonbg","wolever","20130","3154","22002","12222012"
"jasongrout","wolever","20130","3154","2","12222012"
"ellisonbg","jasongrout","20130","3154","22002","2"
"ellisonbg","wolever","20130","3154","22002","2"
"jasongrout","wolever","20130","3154","2","2"
"denibertovic","minrk","20130","3155","21","22"
"minrk","piskvorky","20130","3155","22","2"
"denibertovic","piskvorky","20130","3155","21","2"
"bfroehle","rkern","20130","3156","2","2"
"minrk","rkern","20130","3156","2","2"
"bfroehle","minrk","20130","3156","2","2"
"ivanov","takluyver","20130","3157","22","2"
"minrk","takluyver","20130","3157","20","2"
"ivanov","minrk","20130","3157","22","20"
"drevicko","minrk","20130","3158","02","22022220"
"ellisonbg","minrk","20130","3158","21220222222","22022220"
"fperez","minrk","20130","3158","201","22022220"
"drevicko","ellisonbg","20130","3158","02","21220222222"
"drevicko","fperez","20130","3158","02","201"
"ellisonbg","fperez","20130","3158","21220222222","201"
"bfroehle","ngoldbaum","20130","3159","2","211"
"ellisonbg","ngoldbaum","20130","3159","21","211"
"minrk","ngoldbaum","20130","3159","2","211"
"bfroehle","ellisonbg","20130","3159","2","21"
"bfroehle","minrk","20130","3159","2","2"
"ellisonbg","minrk","20130","3159","21","2"
"juliantaylor","minrk","20130","3160","2","2"
"bfroehle","minrk","20130","3160","2","2"
"bfroehle","juliantaylor","20130","3160","2","2"
"ivanov","minrk","20130","3162","2","21"
"bfroehle","takluyver","20130","3163","1","2"
"ellisonbg","takluyver","20130","3164","2","00"
"jasongrout","takluyver","20130","3164","2","00"
